timestamp,run_id,rank,lat,lon,species,hsi_pct,phi,sst,chl,npp,do,depth_m,mld_m,z20_m,front_pct,eddy_pct,convergence_pct,cpue_index,cpue_ci_low,cpue_ci_high,gfw_density,hook_depth_optimal,distance_nm,eez
2026-02-26 01:05:10,20260226_010510,2,5.2500,134.0000,yellowfin,90,2.15,29.5,0.0835,1691,0.0,3817,60,151,0.109,0.0,0.913,53,42,66,0.297,84,1289,帛琉EEZ
2026-02-26 01:05:10,20260226_010510,3,5.2500,146.5000,yellowfin,90,2.09,29.8,0.0527,1089,0.0,4188,82,156,0.087,0.0,1.0,51,40,64,0.490,66,1787,密克羅尼西亞EEZ
2026-02-26 01:05:10,20260226_010510,4,8.7500,126.5000,bigeye,90,4.85,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,36,28,47,0.104,221,900,菲律賓EEZ
2026-02-26 01:05:10,20260226_010510,5,9.2500,126.2500,bigeye,90,4.86,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,36,28,47,0.072,220,867,菲律賓EEZ
2026-02-26 01:05:10,20260226_010510,6,10.7500,125.7500,bigeye,90,5.32,24.4,0.1468,2115,0.0,913,30,150,0.868,0.0,1.0,37,28,47,0.022,211,773,菲律賓EEZ
2026-02-26 01:05:10,20260226_010510,7,5.0000,128.5000,skipjack,90,1.63,28.9,0.0000,nan,0.0,5536,28,99,0.483,0.0,0.919,56,46,69,0.571,30,1150,公海
2026-02-26 01:05:10,20260226_010510,8,5.0000,129.0000,skipjack,90,1.62,29.1,0.0000,nan,0.0,5017,24,134,0.347,0.0,1.0,57,46,70,0.613,30,1162,公海
2026-02-26 01:05:10,20260226_010510,9,5.0000,129.7500,skipjack,90,1.64,29.0,0.0000,nan,0.0,5058,25,140,0.442,0.0,0.0,56,46,68,0.647,30,1180,公海
2026-02-26 01:05:10,20260226_010510,10,9.0000,126.2500,albacore,90,3.20,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,29,22,39,0.082,94,881,菲律賓EEZ
2026-02-26 01:05:10,20260226_010510,11,20.5000,129.7500,albacore,90,3.37,23.3,0.1127,1459,0.0,5822,16,180,0.275,0.0,1.0,29,22,39,0.128,93,540,公海
2026-02-26 01:05:10,20260226_010510,12,21.0000,130.0000,albacore,90,3.45,22.8,0.1061,1330,0.0,5610,26,172,0.388,0.0,1.0,30,23,40,0.127,92,547,公海
2026-02-26 01:05:10,20260226_010510,19,5.2500,149.5000,yellowfin,90,2.07,30.1,0.1772,3711,0.0,4218,65,169,0.41,0.0,1.0,50,40,63,0.568,59,1925,密克羅尼西亞EEZ
2026-02-26 01:05:10,20260226_010510,20,6.2500,125.7500,yellowfin,90,2.14,28.6,0.1774,3390,0.0,890,24,143,0.479,0.011,1.0,49,40,62,0.192,57,1027,菲律賓EEZ
2026-02-26 01:05:10,20260226_010510,13,27.5000,142.5000,japanese_flying_squid,9,3.10,19.3,0.2249,2173,0.0,1617,36,0,0.555,0.0,0.913,5,3,6,0.056,78,1265,日本EEZ
2026-02-26 01:05:10,20260226_010510,14,29.5000,153.2500,japanese_flying_squid,9,3.19,19.0,0.3078,2897,0.0,3594,34,0,0.495,0.0,0.0,4,3,6,0.009,77,1872,公海
2026-02-26 01:05:10,20260226_010510,15,29.7500,131.2500,japanese_flying_squid,9,2.87,20.4,0.1644,1688,0.0,2795,79,75,0.616,0.0,0.0,5,3,6,0.178,79,744,公海
2026-02-26 01:05:10,20260226_010510,16,25.7500,143.7500,pacific_saury,9,4.00,20.4,0.1907,1996,0.0,1873,55,51,0.576,0.0,0.0,5,3,6,0.101,30,1314,日本EEZ
2026-02-26 01:05:10,20260226_010510,17,26.0000,143.2500,pacific_saury,9,3.93,20.9,0.1666,1797,0.0,2592,47,62,0.702,0.0,0.0,5,4,6,0.100,30,1288,日本EEZ
2026-02-26 01:05:10,20260226_010510,18,26.7500,143.5000,pacific_saury,9,4.04,20.4,0.2057,2140,0.0,6286,90,76,0.58,0.0,0.0,5,3,6,0.067,30,1310,日本EEZ
2026-02-26 01:25:54,20260226_012554,1,5.2500,133.0000,yellowfin,90,2.12,29.8,0.0921,1893,0.0,3062,30,160,0.087,0.0,1.0,50,40,63,0.405,70,1258,帛琉EEZ
2026-02-26 01:25:54,20260226_012554,2,5.2500,134.0000,yellowfin,90,2.15,29.5,0.0835,1691,0.0,3817,60,151,0.109,0.0,0.913,52,41,64,0.297,84,1289,帛琉EEZ
2026-02-26 01:25:54,20260226_012554,3,5.2500,146.5000,yellowfin,90,2.09,29.8,0.0527,1089,0.0,4188,82,156,0.087,0.0,1.0,54,43,68,0.490,66,1787,密克羅尼西亞EEZ
2026-02-26 01:25:54,20260226_012554,4,8.7500,126.5000,bigeye,90,4.85,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,36,28,46,0.104,221,900,菲律賓EEZ
2026-02-26 01:25:54,20260226_012554,5,9.2500,126.2500,bigeye,90,4.86,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,36,28,47,0.072,220,867,菲律賓EEZ
2026-02-26 01:25:54,20260226_012554,6,10.7500,125.7500,bigeye,90,5.32,24.4,0.1468,2115,0.0,913,30,150,0.868,0.0,1.0,36,27,46,0.022,211,773,菲律賓EEZ
2026-02-26 01:25:54,20260226_012554,7,5.0000,128.5000,skipjack,90,1.63,28.9,0.0000,nan,0.0,5536,28,99,0.483,0.0,0.919,57,47,70,0.571,30,1150,公海
2026-02-26 01:25:54,20260226_012554,8,5.0000,129.0000,skipjack,90,1.62,29.1,0.0000,nan,0.0,5017,24,134,0.347,0.0,1.0,55,45,67,0.613,30,1162,公海
2026-02-26 01:25:54,20260226_012554,9,5.0000,129.7500,skipjack,90,1.64,29.0,0.0000,nan,0.0,5058,25,140,0.442,0.0,0.0,55,46,68,0.647,30,1180,公海
2026-02-26 01:25:54,20260226_012554,10,9.0000,126.2500,albacore,90,3.20,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,29,22,39,0.082,94,881,菲律賓EEZ
2026-02-26 01:25:54,20260226_012554,11,20.5000,129.7500,albacore,90,3.37,23.3,0.1127,1459,0.0,5822,16,180,0.275,0.0,1.0,30,23,40,0.128,93,540,公海
2026-02-26 01:25:54,20260226_012554,12,21.0000,130.0000,albacore,90,3.45,22.8,0.1061,1330,0.0,5610,26,172,0.388,0.0,1.0,30,22,40,0.127,92,547,公海
2026-02-26 01:25:54,20260226_012554,19,5.2500,149.5000,yellowfin,90,2.07,30.1,0.1772,3711,0.0,4218,65,169,0.41,0.0,1.0,52,42,64,0.568,59,1925,密克羅尼西亞EEZ
2026-02-26 01:25:54,20260226_012554,20,6.2500,125.7500,yellowfin,90,2.14,28.6,0.1774,3390,0.0,890,24,143,0.479,0.011,1.0,52,42,64,0.192,57,1027,菲律賓EEZ
2026-02-26 01:25:54,20260226_012554,13,27.5000,142.5000,japanese_flying_squid,9,3.10,19.3,0.2249,2173,0.0,1617,36,0,0.555,0.0,0.913,4,3,6,0.056,78,1265,日本EEZ
2026-02-26 01:25:54,20260226_012554,14,29.5000,153.2500,japanese_flying_squid,9,3.19,19.0,0.3078,2897,0.0,3594,34,0,0.495,0.0,0.0,4,3,6,0.009,77,1872,公海
2026-02-26 01:25:54,20260226_012554,15,29.7500,131.2500,japanese_flying_squid,9,2.87,20.4,0.1644,1688,0.0,2795,79,75,0.616,0.0,0.0,4,3,6,0.178,79,744,公海
2026-02-26 01:25:54,20260226_012554,16,25.7500,143.7500,pacific_saury,9,4.00,20.4,0.1907,1996,0.0,1873,55,51,0.576,0.0,0.0,5,3,6,0.101,30,1314,日本EEZ
2026-02-26 01:25:54,20260226_012554,17,26.0000,143.2500,pacific_saury,9,3.93,20.9,0.1666,1797,0.0,2592,47,62,0.702,0.0,0.0,5,3,6,0.100,30,1288,日本EEZ
2026-02-26 01:25:54,20260226_012554,18,26.7500,143.7500,pacific_saury,9,4.18,19.5,0.1963,1930,0.0,5459,75,0,0.653,0.0,0.504,5,3,6,0.064,30,1324,日本EEZ
2026-02-26 01:53:03,20260226_015303,1,5.2500,133.0000,yellowfin,90,2.12,29.8,0.0921,1893,0.0,3062,30,160,0.087,0.0,1.0,51,40,65,0.405,70,1258,帛琉EEZ
2026-02-26 01:53:03,20260226_015303,2,5.2500,134.0000,yellowfin,90,2.15,29.5,0.0835,1691,0.0,3817,60,151,0.109,0.0,0.913,51,40,64,0.297,84,1289,帛琉EEZ
2026-02-26 01:53:03,20260226_015303,3,5.2500,146.5000,yellowfin,90,2.09,29.8,0.0527,1089,0.0,4188,82,156,0.087,0.0,1.0,54,44,69,0.490,66,1787,密克羅尼西亞EEZ
2026-02-26 01:53:03,20260226_015303,4,8.7500,126.5000,bigeye,90,4.85,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,36,27,47,0.104,221,900,菲律賓EEZ
2026-02-26 01:53:03,20260226_015303,5,9.2500,126.2500,bigeye,90,4.86,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,36,28,45,0.072,220,867,菲律賓EEZ
2026-02-26 01:53:03,20260226_015303,6,10.7500,125.7500,bigeye,90,5.32,24.4,0.1468,2115,0.0,913,30,150,0.868,0.0,1.0,35,28,45,0.022,211,773,菲律賓EEZ
2026-02-26 01:53:03,20260226_015303,7,5.0000,128.5000,skipjack,90,1.63,28.9,0.0000,nan,0.0,5536,28,99,0.483,0.0,0.919,58,47,70,0.571,30,1150,公海
2026-02-26 01:53:03,20260226_015303,8,5.0000,129.0000,skipjack,90,1.62,29.1,0.0000,nan,0.0,5017,24,134,0.347,0.0,1.0,53,44,66,0.613,30,1162,公海
2026-02-26 01:53:03,20260226_015303,9,5.0000,129.7500,skipjack,90,1.64,29.0,0.0000,nan,0.0,5058,25,140,0.442,0.0,0.0,58,47,71,0.647,30,1180,公海
2026-02-26 01:53:03,20260226_015303,10,9.0000,126.2500,albacore,90,3.20,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,30,23,38,0.082,94,881,菲律賓EEZ
2026-02-26 01:53:03,20260226_015303,11,20.5000,129.7500,albacore,90,3.37,23.3,0.1127,1459,0.0,5822,16,180,0.275,0.0,1.0,29,23,40,0.128,93,540,公海
2026-02-26 01:53:03,20260226_015303,12,21.0000,130.0000,albacore,90,3.45,22.8,0.1061,1330,0.0,5610,26,172,0.388,0.0,1.0,29,22,40,0.127,92,547,公海
2026-02-26 01:53:03,20260226_015303,19,5.2500,149.5000,yellowfin,90,2.07,30.1,0.1772,3711,0.0,4218,65,169,0.41,0.0,1.0,52,42,66,0.568,59,1925,密克羅尼西亞EEZ
2026-02-26 01:53:03,20260226_015303,20,6.2500,125.7500,yellowfin,90,2.14,28.6,0.1774,3390,0.0,890,24,143,0.479,0.011,1.0,52,40,65,0.192,57,1027,菲律賓EEZ
2026-02-26 01:53:03,20260226_015303,13,27.5000,142.5000,japanese_flying_squid,9,3.10,19.3,0.2249,2173,0.0,1617,36,0,0.555,0.0,0.913,5,3,6,0.056,78,1265,日本EEZ
2026-02-26 01:53:03,20260226_015303,14,29.5000,153.2500,japanese_flying_squid,9,3.19,19.0,0.3078,2897,0.0,3594,34,0,0.495,0.0,0.0,4,3,6,0.009,77,1872,公海
2026-02-26 01:53:03,20260226_015303,15,29.7500,131.2500,japanese_flying_squid,9,2.87,20.4,0.1644,1688,0.0,2795,79,75,0.616,0.0,0.0,4,3,6,0.178,79,744,公海
2026-02-26 01:53:03,20260226_015303,16,25.7500,143.7500,pacific_saury,9,4.00,20.4,0.1907,1996,0.0,1873,55,51,0.576,0.0,0.0,5,3,6,0.101,30,1314,日本EEZ
2026-02-26 01:53:03,20260226_015303,17,26.0000,143.2500,pacific_saury,9,3.93,20.9,0.1666,1797,0.0,2592,47,62,0.702,0.0,0.0,5,3,6,0.100,30,1288,日本EEZ
2026-02-26 01:53:03,20260226_015303,18,26.7500,143.7500,pacific_saury,9,4.18,19.5,0.1963,1930,0.0,5459,75,0,0.653,0.0,0.504,5,3,6,0.064,30,1324,日本EEZ
2026-02-26 02:05:33,20260226_020533,1,5.2500,133.0000,yellowfin,90,2.12,29.8,0.0921,1893,0.0,3062,30,160,0.087,0.0,1.0,53,43,67,0.405,70,1258,帛琉EEZ
2026-02-26 02:05:33,20260226_020533,2,5.2500,134.0000,yellowfin,90,2.15,29.5,0.0835,1691,0.0,3817,60,151,0.109,0.0,0.913,50,40,63,0.297,84,1289,帛琉EEZ
2026-02-26 02:05:33,20260226_020533,3,5.2500,146.5000,yellowfin,90,2.09,29.8,0.0527,1089,0.0,4188,82,156,0.087,0.0,1.0,50,39,63,0.490,66,1787,密克羅尼西亞EEZ
2026-02-26 02:05:33,20260226_020533,4,8.7500,126.5000,bigeye,90,4.85,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,36,28,47,0.104,221,900,菲律賓EEZ
2026-02-26 02:05:33,20260226_020533,5,9.2500,126.2500,bigeye,90,4.86,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,36,28,47,0.072,220,867,菲律賓EEZ
2026-02-26 02:05:33,20260226_020533,6,10.7500,125.7500,bigeye,90,5.32,24.4,0.1468,2115,0.0,913,30,150,0.868,0.0,1.0,36,28,46,0.022,211,773,菲律賓EEZ
2026-02-26 02:05:33,20260226_020533,7,5.0000,128.5000,skipjack,90,1.63,28.9,0.0000,nan,0.0,5536,28,99,0.483,0.0,0.919,57,45,68,0.571,30,1150,公海
2026-02-26 02:05:33,20260226_020533,8,5.0000,129.0000,skipjack,90,1.62,29.1,0.0000,nan,0.0,5017,24,134,0.347,0.0,1.0,55,45,67,0.613,30,1162,公海
2026-02-26 02:05:33,20260226_020533,9,5.0000,129.7500,skipjack,90,1.64,29.0,0.0000,nan,0.0,5058,25,140,0.442,0.0,0.0,57,47,70,0.647,30,1180,公海
2026-02-26 02:05:33,20260226_020533,10,9.0000,126.2500,albacore,90,3.20,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,30,23,40,0.082,94,881,菲律賓EEZ
2026-02-26 02:05:33,20260226_020533,11,20.5000,129.7500,albacore,90,3.37,23.3,0.1127,1459,0.0,5822,16,180,0.275,0.0,1.0,29,22,39,0.128,93,540,公海
2026-02-26 02:05:33,20260226_020533,12,21.0000,130.0000,albacore,90,3.45,22.8,0.1061,1330,0.0,5610,26,172,0.388,0.0,1.0,30,22,39,0.127,92,547,公海
2026-02-26 02:05:33,20260226_020533,19,5.2500,149.5000,yellowfin,90,2.07,30.1,0.1772,3711,0.0,4218,65,169,0.41,0.0,1.0,50,39,65,0.568,59,1925,密克羅尼西亞EEZ
2026-02-26 02:05:33,20260226_020533,20,6.2500,125.7500,yellowfin,90,2.14,28.6,0.1774,3390,0.0,890,24,143,0.479,0.011,1.0,53,43,65,0.192,57,1027,菲律賓EEZ
2026-02-26 02:05:33,20260226_020533,13,27.5000,142.5000,japanese_flying_squid,9,3.10,19.3,0.2249,2173,0.0,1617,36,0,0.555,0.0,0.913,5,3,6,0.056,78,1265,日本EEZ
2026-02-26 02:05:33,20260226_020533,14,29.5000,153.2500,japanese_flying_squid,9,3.19,19.0,0.3078,2897,0.0,3594,34,0,0.495,0.0,0.0,4,3,6,0.009,77,1872,公海
2026-02-26 02:05:33,20260226_020533,15,29.7500,131.2500,japanese_flying_squid,9,2.87,20.4,0.1644,1688,0.0,2795,79,75,0.616,0.0,0.0,4,3,6,0.178,79,744,公海
2026-02-26 02:05:33,20260226_020533,16,25.7500,143.7500,pacific_saury,9,4.00,20.4,0.1907,1996,0.0,1873,55,51,0.576,0.0,0.0,5,3,6,0.101,30,1314,日本EEZ
2026-02-26 02:05:33,20260226_020533,17,26.0000,143.2500,pacific_saury,9,3.93,20.9,0.1666,1797,0.0,2592,47,62,0.702,0.0,0.0,4,3,6,0.100,30,1288,日本EEZ
2026-02-26 02:05:33,20260226_020533,18,26.7500,143.7500,pacific_saury,9,4.18,19.5,0.1963,1930,0.0,5459,75,0,0.653,0.0,0.504,4,3,6,0.064,30,1324,日本EEZ
2026-02-26 02:28:23,20260226_022823,1,5.2500,133.0000,yellowfin,90,2.12,29.8,0.0921,1893,0.0,3062,30,160,0.087,0.0,1.0,51,40,64,0.405,70,1258,帛琉EEZ
2026-02-26 02:28:23,20260226_022823,2,5.2500,134.0000,yellowfin,90,2.15,29.5,0.0835,1691,0.0,3817,60,151,0.109,0.0,0.913,52,42,65,0.297,84,1289,帛琉EEZ
2026-02-26 02:28:23,20260226_022823,3,5.2500,149.5000,yellowfin,90,2.07,30.1,0.1772,3711,0.0,4218,65,169,0.41,0.0,1.0,53,42,66,0.568,59,1925,密克羅尼西亞EEZ
2026-02-26 02:28:23,20260226_022823,4,8.7500,126.5000,bigeye,90,4.85,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,36,28,47,0.104,221,900,菲律賓EEZ
2026-02-26 02:28:23,20260226_022823,5,9.2500,126.2500,bigeye,90,4.86,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,36,28,47,0.072,220,867,菲律賓EEZ
2026-02-26 02:28:23,20260226_022823,6,9.7500,124.7500,bigeye,90,5.07,27.2,0.5325,5000,0.0,889,58,119,0.861,0.003,1.0,36,28,47,0.025,218,810,菲律賓EEZ
2026-02-26 02:28:23,20260226_022823,7,5.0000,128.5000,skipjack,90,1.63,28.9,0.0000,nan,0.0,5536,28,99,0.483,0.0,0.919,54,44,66,0.571,30,1150,公海
2026-02-26 02:28:23,20260226_022823,8,5.0000,129.7500,skipjack,90,1.64,29.0,0.0000,nan,0.0,5058,25,140,0.442,0.0,0.0,56,46,68,0.647,30,1180,公海
2026-02-26 02:28:23,20260226_022823,9,5.0000,130.2500,skipjack,90,1.59,29.6,0.0000,nan,0.0,4958,16,149,0.599,0.0,0.519,58,49,71,0.649,30,1192,帛琉EEZ
2026-02-26 02:28:23,20260226_022823,10,9.0000,126.2500,albacore,90,3.20,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,31,23,41,0.082,94,881,菲律賓EEZ
2026-02-26 02:28:23,20260226_022823,11,20.5000,129.7500,albacore,90,3.37,23.3,0.1127,1459,0.0,5822,16,180,0.275,0.0,1.0,30,22,40,0.128,93,540,公海
2026-02-26 02:28:23,20260226_022823,12,21.0000,130.0000,albacore,90,3.45,22.8,0.1061,1330,0.0,5610,26,172,0.388,0.0,1.0,29,22,39,0.127,92,547,公海
2026-02-26 02:28:23,20260226_022823,19,6.2500,125.7500,yellowfin,90,2.14,28.6,0.1774,3390,0.0,890,24,143,0.479,0.011,1.0,55,42,69,0.192,57,1027,菲律賓EEZ
2026-02-26 02:28:23,20260226_022823,20,6.5000,132.5000,yellowfin,90,2.16,29.3,0.0773,1541,0.0,3940,21,127,0.022,0.0,1.0,51,40,63,0.372,58,1180,帛琉EEZ
2026-02-26 02:28:23,20260226_022823,13,27.5000,142.5000,japanese_flying_squid,9,3.10,19.3,0.2249,2173,0.0,1617,36,0,0.555,0.0,0.913,5,3,6,0.056,78,1265,日本EEZ
2026-02-26 02:28:23,20260226_022823,14,28.2500,134.0000,japanese_flying_squid,9,2.88,20.2,0.1113,1140,0.0,3938,31,23,0.266,0.0,0.09,4,3,6,0.310,79,832,公海
2026-02-26 02:28:23,20260226_022823,15,29.5000,153.2500,japanese_flying_squid,9,3.19,19.0,0.3078,2897,0.0,3594,34,0,0.495,0.0,0.0,4,3,6,0.009,77,1872,公海
2026-02-26 02:28:23,20260226_022823,16,25.7500,143.7500,pacific_saury,9,4.00,20.4,0.1907,1996,0.0,1873,55,51,0.576,0.0,0.0,5,3,6,0.101,30,1314,日本EEZ
2026-02-26 02:28:23,20260226_022823,17,26.7500,143.7500,pacific_saury,9,4.18,19.5,0.1963,1930,0.0,5459,75,0,0.653,0.0,0.504,5,3,6,0.064,30,1324,日本EEZ
2026-02-26 02:28:23,20260226_022823,18,27.0000,143.2500,pacific_saury,9,4.05,20.2,0.1841,1891,0.0,6724,68,43,0.518,0.0,0.0,5,3,6,0.062,30,1299,日本EEZ
2026-02-26 02:52:40,20260226_025240,1,5.0000,128.5000,yellowfin,100,2.19,28.9,0.0000,nan,0.0,5536,28,99,0.483,0.0,0.919,53,41,65,0.571,65,1150,公海
2026-02-26 02:52:40,20260226_025240,2,5.0000,129.0000,yellowfin,100,2.18,29.1,0.0000,nan,0.0,5017,24,134,0.347,0.0,1.0,53,42,67,0.613,58,1162,公海
2026-02-26 02:52:40,20260226_025240,3,5.0000,129.5000,yellowfin,100,2.20,29.1,0.0000,nan,0.0,5068,20,139,0.432,0.0,0.0,51,42,64,0.640,58,1174,公海
2026-02-26 02:52:40,20260226_025240,4,6.2500,171.5000,bigeye,100,4.63,29.4,0.2398,4809,0.0,3604,84,150,0.464,0.008,1.0,39,31,50,0.253,224,3002,馬紹爾群島EEZ
2026-02-26 02:52:40,20260226_025240,5,6.7500,158.5000,bigeye,100,4.65,29.2,0.2471,4882,0.0,3487,99,159,0.253,0.0,1.0,39,31,52,0.725,223,2321,密克羅尼西亞EEZ
2026-02-26 02:52:40,20260226_025240,6,7.0000,126.7500,bigeye,100,4.80,28.4,0.2579,4849,0.0,3286,58,127,0.609,0.0,1.0,39,31,51,0.236,221,1003,菲律賓EEZ
2026-02-26 02:52:40,20260226_025240,7,9.0000,126.2500,albacore,100,3.20,24.4,1.0798,5000,0.0,1311,30,150,1.0,0.0,1.0,33,25,45,0.082,94,881,菲律賓EEZ
2026-02-26 02:52:40,20260226_025240,8,9.5000,125.2500,albacore,100,2.80,27.5,0.6323,5000,0.0,882,18,128,0.891,0.0,1.0,33,25,44,0.039,98,833,菲律賓EEZ
2026-02-26 02:52:40,20260226_025240,9,9.5000,126.2500,albacore,100,2.63,28.2,0.2943,5000,0.0,2339,59,174,0.75,0.0,1.0,32,24,43,0.062,129,853,菲律賓EEZ
2026-02-26 02:52:40,20260226_025240,10,5.0000,130.0000,yellowfin,100,2.17,29.3,0.0000,nan,0.0,5047,12,142,0.535,0.0,1.0,49,38,62,0.650,58,1186,帛琉EEZ
2026-02-26 02:52:40,20260226_025240,11,5.0000,130.5000,yellowfin,100,2.13,29.6,0.0000,nan,0.0,4868,22,154,0.56,0.0,0.293,53,42,66,0.643,58,1199,帛琉EEZ
2026-02-26 02:52:40,20260226_025240,18,18.0000,120.2500,skipjack,55,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,56,46,67,0.106,30,277,菲律賓EEZ
2026-02-26 02:52:40,20260226_025240,19,13.0000,120.5000,skipjack,55,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,58,48,71,0.002,30,577,菲律賓EEZ
2026-02-26 02:52:40,20260226_025240,20,8.7500,126.5000,skipjack,54,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,57,45,69,0.104,30,900,菲律賓EEZ
2026-02-26 02:52:40,20260226_025240,12,33.5000,137.7500,pacific_saury,9,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,5,3,6,0.212,30,1168,日本EEZ
2026-02-26 02:52:40,20260226_025240,13,33.5000,138.5000,pacific_saury,9,4.56,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,5,3,6,0.146,30,1202,日本EEZ
2026-02-26 02:52:40,20260226_025240,14,34.7500,140.0000,pacific_saury,9,4.78,16.6,0.2763,2129,0.0,848,54,0,0.858,0.0,0.0,5,3,6,0.029,30,1313,日本EEZ
2026-02-26 02:52:40,20260226_025240,15,35.0000,141.2500,japanese_flying_squid,6,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,4,3,6,0.008,75,1379,日本EEZ
2026-02-26 02:52:40,20260226_025240,16,33.5000,136.2500,japanese_flying_squid,6,3.69,16.5,0.2521,1957,0.0,1386,28,0,0.907,0.0,0.0,5,3,6,0.342,74,1100,日本EEZ
2026-02-26 02:52:40,20260226_025240,17,34.0000,137.7500,japanese_flying_squid,6,4.17,15.2,0.2695,1909,0.0,1708,37,0,0.85,0.0,1.0,4,3,6,0.171,72,1185,日本EEZ
2026-02-26 03:03:55,20260226_030355,1,32.2500,133.2500,bigeye,95,6.39,21.4,0.3123,3332,0.0,1324,124,168,0.813,0.0,1.0,37,28,48,0.433,203,922,日本EEZ
2026-02-26 03:03:55,20260226_030355,2,9.2500,126.2500,yellowfin,95,2.27,28.0,2.1865,5000,0.0,1825,66,66,1.0,0.0,1.0,54,43,66,0.072,80,867,菲律賓EEZ
2026-02-26 03:03:55,20260226_030355,3,18.0000,120.2500,skipjack,94,1.74,28.1,0.3153,5000,0.0,1464,23,105,0.961,0.0,1.0,58,48,70,0.106,30,277,菲律賓EEZ
2026-02-26 03:03:55,20260226_030355,4,33.0000,135.2500,bigeye,94,6.47,20.9,0.3879,3975,0.0,2004,124,140,0.818,0.0,1.0,37,28,49,0.458,202,1037,日本EEZ
2026-02-26 03:03:55,20260226_030355,5,26.0000,125.5000,bigeye,93,5.52,24.8,0.1559,2163,0.0,2034,76,189,0.603,0.0,1.0,38,29,48,0.543,212,354,日本EEZ
2026-02-26 03:03:55,20260226_030355,6,13.0000,120.5000,skipjack,93,1.67,28.8,0.4320,5000,0.0,1199,16,125,0.832,0.0,1.0,59,49,71,0.002,30,577,菲律賓EEZ
2026-02-26 03:03:55,20260226_030355,7,29.7500,130.7500,bigeye,92,6.21,22.2,0.3619,4150,0.0,1480,73,160,0.638,0.0,0.471,37,29,47,0.133,205,721,日本EEZ
2026-02-26 03:03:55,20260226_030355,8,9.0000,125.0000,yellowfin,92,2.38,27.6,0.8184,5000,0.0,1055,10,56,0.855,0.0,1.0,51,41,64,0.045,56,857,菲律賓EEZ
2026-02-26 03:03:55,20260226_030355,9,14.0000,120.2500,yellowfin,92,2.45,27.0,0.0884,1483,0.0,1118,41,121,0.861,0.0,1.0,50,40,62,0.005,77,517,菲律賓EEZ
2026-02-26 03:03:55,20260226_030355,10,9.5000,125.2500,yellowfin,92,2.41,27.5,0.6323,5000,0.0,882,18,128,0.891,0.0,1.0,52,42,65,0.039,56,833,菲律賓EEZ
2026-02-26 03:03:55,20260226_030355,11,8.7500,126.5000,skipjack,91,1.69,28.2,0.5223,5000,0.0,1715,66,159,0.624,0.0,1.0,56,45,66,0.104,30,900,菲律賓EEZ
2026-02-26 03:03:55,20260226_030355,12,33.5000,138.5000,albacore,88,4.51,17.9,0.2500,2107,0.0,3586,53,0,0.814,0.0,0.9,28,21,38,0.146,104,1202,日本EEZ
2026-02-26 03:03:55,20260226_030355,13,33.2500,139.0000,albacore,88,4.35,18.5,0.1273,1122,0.0,1705,65,0,0.812,0.0,1.0,29,22,39,0.119,111,1218,日本EEZ
2026-02-26 03:03:55,20260226_030355,14,33.2500,137.7500,albacore,88,4.04,20.1,0.0884,861,0.0,3743,66,40,0.601,0.0,1.0,28,22,37,0.232,115,1159,日本EEZ
2026-02-26 03:03:55,20260226_030355,15,33.5000,137.7500,pacific_saury,8,4.68,17.3,0.2391,1951,0.0,3470,46,0,0.807,0.0,0.0,5,3,6,0.212,30,1168,日本EEZ
2026-02-26 03:03:55,20260226_030355,16,34.7500,140.0000,pacific_saury,8,4.78,16.6,0.2763,2129,0.0,848,54,0,0.858,0.0,0.0,5,3,6,0.029,30,1313,日本EEZ
2026-02-26 03:03:55,20260226_030355,17,35.0000,141.7500,pacific_saury,8,4.57,17.7,0.1426,1176,0.0,5712,37,0,0.862,0.0,1.0,4,4,6,0.005,30,1402,日本EEZ
2026-02-26 03:03:55,20260226_030355,18,35.0000,141.2500,japanese_flying_squid,6,3.62,16.8,0.1995,1551,0.0,3315,42,0,0.771,0.0,1.0,4,3,6,0.008,75,1379,日本EEZ
