date,year,month,day_of_year,lat,lon,sst,chl,ssh,do,current_speed,front_strength,eddy_strength,phi,hsi,cpue_kg_per_day,species
2019-10-04,2019,10,277,19.17,158.28,24.56,0.358,0.0272,4.39,0.157,0.0207,141.0,4.028,0.3503,23.54,yellowfin
2019-10-05,2019,10,278,18.78,173.1,25.62,0.4547,0.052,4.6,0.138,0.0226,151.7,4.459,0.5516,19.17,yellowfin
2019-10-08,2019,10,281,12.2,152.06,27.16,0.1856,0.0507,3.58,0.303,0.021,220.2,3.758,0.5526,34.3,yellowfin
2019-10-08,2019,10,281,14.65,140.16,27.32,0.2085,0.0436,3.71,0.286,0.0281,164.1,3.93,0.5891,30.06,yellowfin
2019-10-12,2019,10,285,20.47,127.04,25.63,0.465,0.0579,4.09,0.112,0.0377,162.2,3.965,0.5562,38.83,yellowfin
2019-10-14,2019,10,287,24.63,128.89,21.62,0.5422,-0.1333,5.29,0.187,0.0314,84.0,4.154,0.0641,18.04,yellowfin
2019-10-14,2019,10,287,24.99,174.85,21.62,0.5735,-0.0687,5.5,0.203,0.0435,176.2,4.319,0.0648,33.07,yellowfin
2019-10-16,2019,10,289,2.39,156.08,29.51,0.2661,0.1368,4.23,0.32,0.0164,83.6,5.009,0.5782,22.98,yellowfin
2019-10-18,2019,10,291,9.73,172.75,26.63,0.2845,0.1536,4.55,0.358,0.0389,108.4,4.652,0.6067,37.09,yellowfin
2019-10-18,2019,10,291,16.02,121.11,26.95,0.3871,0.1082,4.62,0.375,0.0236,188.1,4.798,0.702,23.59,yellowfin
2019-10-19,2019,10,292,34.72,174.97,18.3,0.7635,0.0346,5.52,0.429,0.0246,134.2,3.625,0.0024,15.27,yellowfin
2019-10-23,2019,10,296,16.63,155.11,25.92,0.2665,0.1215,4.79,0.216,0.0382,153.8,4.715,0.5085,36.87,yellowfin
2019-10-24,2019,10,297,6.57,152.68,28.83,0.2,-0.06,3.67,0.363,0.019,76.3,4.192,0.5709,22.49,yellowfin
2019-10-24,2019,10,297,10.09,157.54,28.71,0.1272,-0.0521,3.35,0.291,0.0292,177.8,3.812,0.4688,31.35,yellowfin
2019-10-24,2019,10,297,25.34,138.66,22.48,0.4461,0.0497,5.27,0.212,0.0326,85.6,4.33,0.1164,29.74,yellowfin
2019-10-28,2019,10,301,33.11,133.94,20.15,0.5955,-0.0235,5.95,0.284,0.0199,118.3,4.316,0.0178,13.54,yellowfin
2019-11-04,2019,11,308,20.1,128.56,25.61,0.4802,0.0604,4.6,0.2,0.0302,152.3,4.461,0.556,26.81,yellowfin
2019-11-05,2019,11,309,17.79,146.92,26.17,0.3163,0.0539,4.41,0.275,0.0267,177.7,4.396,0.5736,22.21,yellowfin
2019-11-06,2019,11,310,26.47,137.68,22.43,0.4366,-0.0697,5.24,0.134,0.0313,65.7,4.293,0.1114,21.59,yellowfin
2019-11-06,2019,11,310,33.04,125.17,19.31,0.731,-0.061,5.63,0.277,0.016,292.0,3.904,0.0077,14.46,yellowfin
2019-11-06,2019,11,310,28.69,121.77,21.4,0.7476,0.0463,5.54,0.192,0.0311,57.9,4.297,0.0571,15.56,yellowfin
2019-11-09,2019,11,313,18.27,159.2,26.35,0.3225,-0.0272,4.06,0.182,0.0249,168.0,4.091,0.6007,25.6,yellowfin
2019-11-09,2019,11,313,6.02,141.22,30.95,0.2296,0.0663,3.57,0.324,0.0101,100.5,4.547,0.3659,13.61,yellowfin
2019-11-13,2019,11,317,26.71,163.12,24.57,0.4577,-0.0079,5.39,0.19,0.0361,62.8,4.943,0.3763,22.95,yellowfin
2019-11-14,2019,11,318,11.21,140.26,28.07,0.1902,0.1081,3.4,0.306,0.0541,192.9,3.737,0.5831,39.14,yellowfin
2019-11-21,2019,11,325,6.99,148.9,28.92,0.228,0.0452,3.62,0.316,0.0295,123.5,4.156,0.5962,19.47,yellowfin
2019-11-21,2019,11,325,33.14,155.86,19.76,0.581,0.0618,5.53,0.309,0.011,148.9,3.926,0.0119,13.64,yellowfin
2019-11-22,2019,11,326,24.48,151.24,23.19,0.4371,-0.2068,4.91,0.147,0.0608,90.5,4.188,0.1835,31.33,yellowfin
2019-11-22,2019,11,326,27.93,161.06,22.46,0.4752,-0.0427,4.83,0.266,0.032,90.0,3.966,0.1163,16.03,yellowfin
2019-11-25,2019,11,329,18.58,173.71,26.59,0.4535,-0.1068,3.96,0.135,0.0575,156.1,4.036,0.6928,28.23,yellowfin
2019-11-25,2019,11,329,1.44,127.99,30.16,0.4559,-0.0273,3.93,0.24,0.0419,78.4,4.803,0.5862,30.07,yellowfin
2019-11-28,2019,11,332,13.17,151.94,26.72,0.2027,0.0587,4.31,0.337,0.0227,156.1,4.42,0.5408,36.41,yellowfin
2019-12-02,2019,12,336,14.64,146.08,28.35,0.2028,-0.0855,3.78,0.229,0.0273,148.1,4.216,0.5947,33.05,yellowfin
2019-12-06,2019,12,340,31.92,163.97,22.54,0.557,-0.0219,4.99,0.419,0.0153,217.4,4.112,0.1275,15.29,yellowfin
2019-12-06,2019,12,340,19.15,144.67,26.56,0.4432,0.0824,4.17,0.14,0.038,181.4,4.245,0.685,41.86,yellowfin
2019-12-12,2019,12,346,2.34,152.61,30.03,0.2457,0.0092,4.11,0.305,0.0198,105.6,4.991,0.5007,27.92,yellowfin
2019-12-15,2019,12,349,26.46,166.74,23.23,0.47,0.0079,5.28,0.227,0.0603,156.1,4.519,0.1907,16.04,yellowfin
2019-12-15,2019,12,349,5.51,144.74,31.91,0.2148,-0.0524,3.38,0.394,0.0144,143.3,4.52,0.2359,12.97,yellowfin
2019-12-17,2019,12,351,4.97,148.96,31.08,0.2096,-0.0769,3.6,0.354,0.016,67.3,4.612,0.3364,19.35,yellowfin
2019-12-19,2019,12,353,24.7,136.6,23.87,0.4031,0.0103,5.1,0.198,0.0433,77.8,4.512,0.2614,28.63,yellowfin
2019-12-24,2019,12,358,20.91,155.76,26.0,0.3428,0.0379,4.37,0.409,0.0606,128.2,4.319,0.565,27.3,yellowfin
2020-01-01,2020,1,1,30.23,148.25,25.49,0.5299,-0.0397,5.17,0.262,0.0388,85.9,4.977,0.5482,24.62,yellowfin
2020-01-01,2020,1,1,13.53,168.51,28.27,0.1976,0.1242,4.26,0.292,0.0278,168.9,4.738,0.5901,25.91,yellowfin
2020-01-02,2020,1,2,18.37,153.82,25.93,0.3616,-0.0269,4.78,0.197,0.0221,164.7,4.709,0.5643,33.18,yellowfin
2020-01-03,2020,1,3,13.18,140.91,27.19,0.2007,-0.0456,3.91,0.261,0.0326,160.5,4.107,0.5725,23.74,yellowfin
2020-01-04,2020,1,4,14.45,126.91,27.37,0.3962,0.0538,4.61,0.384,0.0533,164.1,4.892,0.7382,44.39,yellowfin
2020-01-05,2020,1,5,22.94,166.98,25.15,0.3765,0.0137,4.49,0.169,0.0324,149.5,4.245,0.4488,23.02,yellowfin
2020-01-06,2020,1,6,24.32,167.34,24.59,0.4017,-0.2385,4.65,0.15,0.0493,112.2,4.271,0.3679,23.0,yellowfin
2020-01-07,2020,1,7,7.96,166.35,29.87,0.1781,0.1275,3.77,0.344,0.0171,111.7,4.549,0.4559,14.07,yellowfin
2020-01-08,2020,1,8,32.6,157.91,24.3,0.5657,-0.0813,4.72,0.351,0.0132,73.7,4.267,0.3499,17.7,yellowfin
2020-01-08,2020,1,8,18.81,138.43,25.8,0.4059,0.0047,4.64,0.193,0.0357,177.7,4.54,0.5624,31.7,yellowfin
2020-01-15,2020,1,15,34.62,128.26,23.23,0.78,-0.134,5.02,0.351,0.0189,118.9,4.293,0.2113,17.95,yellowfin
2020-01-20,2020,1,20,4.08,166.24,31.03,0.2299,0.1016,4.14,0.36,0.0131,83.1,5.285,0.3559,19.79,yellowfin
2020-01-25,2020,1,25,28.66,145.05,23.67,0.5254,-0.0242,4.76,0.203,0.0302,122.6,4.168,0.2519,23.0,yellowfin
2020-02-01,2020,2,32,26.03,121.27,24.24,0.7349,0.0116,4.64,0.163,0.063,66.3,4.189,0.3573,31.79,yellowfin
2020-02-04,2020,2,35,18.66,129.79,27.42,0.447,-0.0249,4.27,0.29,0.0279,157.1,4.541,0.7655,37.17,yellowfin
2020-02-06,2020,2,37,34.27,125.39,22.78,0.7934,-0.0629,4.8,0.328,0.0167,115.3,4.009,0.1594,17.09,yellowfin
2020-02-09,2020,2,40,32.51,165.79,24.14,0.6513,-0.021,4.76,0.259,0.0207,110.5,4.268,0.3344,15.55,yellowfin
2020-02-11,2020,2,42,34.72,132.95,24.32,0.6497,-0.0893,4.45,0.323,0.0107,155.7,4.029,0.3635,16.95,yellowfin
2020-02-13,2020,2,44,14.41,137.17,27.1,0.2374,0.1344,3.78,0.429,0.0238,183.6,3.958,0.6073,31.86,yellowfin
2020-02-14,2020,2,45,0.31,133.34,32.62,0.359,0.1655,3.64,0.215,0.0166,69.7,5.03,0.194,13.09,yellowfin
2020-02-22,2020,2,53,29.42,141.81,24.89,0.5429,-0.108,4.58,0.271,0.0522,52.4,4.278,0.4468,33.46,yellowfin
2020-02-24,2020,2,55,20.45,160.43,23.93,0.342,0.1121,4.71,0.12,0.0593,132.5,4.181,0.2574,24.58,yellowfin
2020-02-25,2020,2,56,24.18,138.77,25.87,0.4374,-0.1752,4.5,0.13,0.0311,84.3,4.424,0.5852,27.6,yellowfin
2020-02-26,2020,2,57,18.6,152.24,26.08,0.3604,0.0334,4.49,0.177,0.0378,177.1,4.459,0.5846,31.03,yellowfin
2020-03-02,2020,3,62,5.34,128.89,31.44,0.4572,0.1317,3.85,0.326,0.0119,167.8,5.019,0.3744,18.39,yellowfin
2020-03-05,2020,3,65,19.33,147.54,26.17,0.4134,0.0608,4.18,0.196,0.0388,144.7,4.171,0.6206,38.44,yellowfin
2020-03-07,2020,3,67,17.52,149.73,27.22,0.3138,0.1012,4.46,0.418,0.0215,156.4,4.699,0.6791,27.87,yellowfin
2020-03-10,2020,3,70,28.93,124.05,22.7,0.6801,0.0864,5.01,0.182,0.0353,123.7,4.17,0.1473,20.13,yellowfin
2020-03-21,2020,3,81,21.99,125.5,26.17,0.5874,0.0794,4.5,0.251,0.0395,212.6,4.486,0.6748,34.22,yellowfin
2020-03-22,2020,3,82,2.9,128.72,31.2,0.4749,0.0393,3.73,0.262,0.0374,106.3,4.807,0.4186,25.56,yellowfin
2020-03-23,2020,3,83,25.8,125.23,25.56,0.6487,-0.0107,4.51,0.144,0.032,97.3,4.364,0.5846,25.7,yellowfin
2020-03-23,2020,3,83,2.36,148.17,32.04,0.3241,-0.1425,3.09,0.36,0.0208,69.5,4.15,0.2569,16.22,yellowfin
2020-03-24,2020,3,84,4.81,133.09,33.0,0.2551,0.0688,2.98,0.3,0.0126,85.9,4.2,0.1375,14.75,yellowfin
2020-03-25,2020,3,85,28.64,145.09,24.42,0.5561,-0.0939,4.43,0.378,0.0468,88.3,4.03,0.3689,30.07,yellowfin
2020-03-27,2020,3,87,16.87,172.43,25.88,0.4517,-0.0497,4.71,0.463,0.0349,219.1,4.634,0.5918,32.03,yellowfin
2020-04-01,2020,4,92,34.23,146.12,21.3,0.6666,-0.1338,5.27,0.573,0.0148,136.1,4.069,0.0516,16.07,yellowfin
2020-04-04,2020,4,95,14.31,129.77,28.17,0.3966,0.0372,3.96,0.295,0.0256,144.2,4.382,0.7558,34.03,yellowfin
2020-04-05,2020,4,96,34.17,131.09,23.45,0.6601,-0.043,5.44,0.38,0.05,105.7,4.708,0.2333,28.27,yellowfin
2020-04-06,2020,4,97,31.08,164.65,22.79,0.6465,-0.188,5.13,0.499,0.0175,82.0,4.292,0.1556,11.02,yellowfin
2020-04-12,2020,4,103,16.52,152.01,26.14,0.2957,-0.0188,4.69,0.437,0.0203,151.7,4.669,0.5564,31.76,yellowfin
2020-04-12,2020,4,103,0.15,144.56,29.09,0.3771,0.047,4.41,0.248,0.0107,76.8,5.11,0.6926,25.07,yellowfin
2020-04-15,2020,4,106,32.46,152.86,22.52,0.6273,-0.153,4.68,0.265,0.0242,83.7,3.856,0.1288,18.7,yellowfin
2020-04-21,2020,4,112,7.76,130.64,30.92,0.2222,0.1916,3.32,0.404,0.0157,117.5,4.214,0.3656,16.26,yellowfin
2020-04-22,2020,4,113,20.84,170.56,26.32,0.5154,-0.2112,4.43,0.154,0.0373,150.7,4.456,0.6783,32.73,yellowfin
2020-04-25,2020,4,116,7.52,133.27,30.9,0.2102,-0.0297,3.29,0.417,0.0315,90.2,4.177,0.3594,19.08,yellowfin
2020-04-28,2020,4,119,10.33,163.4,31.15,0.2397,0.1068,3.9,0.285,0.0268,114.2,5.018,0.3442,23.62,yellowfin
2020-05-01,2020,5,122,33.55,159.05,20.73,0.6055,-0.0333,5.36,0.456,0.0109,102.4,4.01,0.0308,26.77,yellowfin
2020-05-01,2020,5,122,32.47,134.55,21.87,0.6064,0.0194,4.81,0.312,0.0171,173.1,3.83,0.0801,29.38,yellowfin
2020-05-04,2020,5,125,28.57,159.44,21.64,0.5294,-0.0558,5.56,0.19,0.0308,59.0,4.368,0.0652,42.03,yellowfin
2020-05-04,2020,5,125,28.38,146.5,22.64,0.5507,-0.1557,5.15,0.517,0.0431,63.5,4.271,0.1362,46.29,yellowfin
2020-05-04,2020,5,125,11.96,123.65,26.93,0.3835,0.0315,3.91,0.305,0.0208,128.5,4.059,0.6982,63.22,yellowfin
2020-05-08,2020,5,129,0.68,128.84,28.63,0.5849,-0.0881,4.33,0.218,0.0188,65.5,4.906,0.8107,54.97,yellowfin
2020-05-10,2020,5,131,14.35,158.28,27.47,0.2643,0.1943,4.01,0.252,0.0377,189.8,4.279,0.653,59.98,yellowfin
2020-05-11,2020,5,132,20.26,159.08,26.44,0.352,0.0274,4.77,0.147,0.0574,205.2,4.829,0.6276,126.6,yellowfin
2020-05-11,2020,5,132,6.32,139.37,31.1,0.3186,0.0627,3.22,0.391,0.0124,89.8,4.133,0.3893,40.21,yellowfin
2020-05-12,2020,5,133,34.94,174.15,20.13,0.8036,-0.0975,4.97,0.292,0.0224,168.5,3.602,0.0183,28.69,yellowfin
2020-05-14,2020,5,135,15.33,146.74,26.62,0.2717,0.1729,4.57,0.257,0.0309,153.4,4.67,0.5958,65.14,yellowfin
2020-05-17,2020,5,138,23.59,122.99,23.68,0.5693,-0.0196,5.44,0.311,0.0389,111.0,4.766,0.2576,41.2,yellowfin
2020-05-18,2020,5,139,27.54,143.81,22.01,0.5193,-0.1307,5.57,0.193,0.0554,81.4,4.465,0.0859,51.37,yellowfin
2020-05-19,2020,5,140,24.08,173.69,22.87,0.7372,-0.0194,5.21,0.383,0.0397,98.0,4.372,0.1678,59.43,yellowfin
2020-05-19,2020,5,140,16.87,151.48,26.49,0.3328,0.0052,4.66,0.197,0.0301,168.6,4.728,0.6234,57.85,yellowfin
2020-05-20,2020,5,141,21.36,144.42,25.09,0.3704,0.0346,4.78,0.308,0.0448,126.9,4.503,0.4366,93.48,yellowfin
2020-05-22,2020,5,143,25.4,151.18,24.0,0.4848,-0.0876,4.78,0.197,0.0353,118.4,4.259,0.293,52.73,yellowfin
2020-05-22,2020,5,143,17.39,146.36,25.59,0.3395,0.0186,4.23,0.247,0.0402,156.0,4.1,0.5038,68.64,yellowfin
2020-05-22,2020,5,143,12.15,145.07,27.67,0.2145,0.0489,3.57,0.29,0.0417,232.7,3.852,0.6092,85.09,yellowfin
2020-05-27,2020,5,148,29.63,141.96,22.39,0.6193,-0.0503,5.12,0.22,0.0336,71.2,4.188,0.1171,43.42,yellowfin
2020-06-01,2020,6,153,17.58,173.41,25.74,0.4665,0.0742,4.47,0.32,0.0556,153.2,4.365,0.5739,66.01,yellowfin
2020-06-03,2020,6,155,29.44,174.51,19.78,0.7603,-0.0908,5.4,0.205,0.0339,92.1,3.841,0.0127,33.48,yellowfin
2020-06-05,2020,6,157,12.25,159.45,27.36,0.2361,0.0053,3.89,0.356,0.0254,145.8,4.125,0.6208,49.13,yellowfin
2020-06-06,2020,6,158,30.22,123.12,20.15,0.7016,-0.0968,5.57,0.405,0.0129,88.5,4.042,0.0183,28.49,yellowfin
2020-06-07,2020,6,159,30.34,139.03,19.33,0.5423,-0.1857,5.83,0.34,0.0147,66.2,4.05,0.0075,24.5,yellowfin
2020-06-07,2020,6,159,11.87,123.58,29.04,0.3688,0.1117,4.03,0.276,0.0321,187.4,4.659,0.6935,59.26,yellowfin
2020-06-08,2020,6,160,1.09,157.97,28.94,0.3651,-0.1081,4.53,0.245,0.0113,82.2,5.212,0.6994,53.13,yellowfin
2020-06-09,2020,6,161,32.08,152.95,19.26,0.6127,-0.0938,5.51,0.255,0.024,100.3,3.81,0.0071,27.64,yellowfin
2020-06-09,2020,6,161,31.43,174.73,19.7,0.8226,-0.1566,5.61,0.306,0.0467,191.1,3.97,0.0119,37.4,yellowfin
2020-06-09,2020,6,161,0.08,174.64,28.19,0.499,-0.1678,4.03,0.213,0.0149,75.2,4.461,0.8009,43.8,yellowfin
2020-06-09,2020,6,161,23.06,150.78,24.55,0.4128,0.0155,5.04,0.103,0.0387,112.1,4.619,0.3642,78.37,yellowfin
2020-06-09,2020,6,161,4.84,126.45,29.41,0.3945,0.0495,4.11,0.389,0.0182,53.2,4.836,0.6675,49.46,yellowfin
2020-06-12,2020,6,164,14.22,142.19,27.45,0.2474,0.0677,3.8,0.235,0.0204,157.5,4.052,0.6365,63.14,yellowfin
2020-06-12,2020,6,164,12.27,139.6,25.65,0.1822,0.1316,3.78,0.498,0.0285,148.9,3.667,0.4056,50.6,yellowfin
2020-06-12,2020,6,164,20.4,152.19,24.25,0.3723,0.0495,4.08,0.185,0.0368,142.5,3.678,0.3086,46.47,yellowfin
2020-06-13,2020,6,165,22.26,163.47,23.62,0.4422,0.1131,5.19,0.26,0.0345,114.2,4.527,0.2346,34.79,yellowfin
2020-06-13,2020,6,165,5.72,156.76,29.54,0.2558,0.086,3.63,0.375,0.0156,140.3,4.302,0.5659,43.2,yellowfin
2020-06-15,2020,6,167,9.77,172.75,27.66,0.3297,0.0418,4.57,0.367,0.0136,112.3,4.92,0.7114,46.29,yellowfin
2020-06-17,2020,6,169,31.41,174.21,20.49,0.7336,-0.0992,5.56,0.434,0.026,108.8,4.107,0.0256,33.79,yellowfin
2020-06-20,2020,6,172,0.81,135.33,28.15,0.4077,-0.045,4.08,0.249,0.02,63.3,4.509,0.7618,46.98,yellowfin
2020-06-20,2020,6,172,8.05,155.85,29.75,0.1957,-0.0776,3.5,0.458,0.0238,103.8,4.196,0.4878,46.45,yellowfin
2020-06-22,2020,6,174,14.55,163.35,27.39,0.2498,0.0883,4.61,0.29,0.0415,157.8,4.899,0.636,61.61,yellowfin
2020-06-23,2020,6,175,14.33,150.4,25.78,0.2152,-0.0534,4.22,0.394,0.0231,152.0,4.125,0.4513,50.13,yellowfin
2020-06-23,2020,6,175,11.6,148.64,27.5,0.1947,0.0366,3.55,0.289,0.0271,180.4,3.793,0.5799,51.07,yellowfin
2020-06-24,2020,6,176,22.06,148.65,25.57,0.3988,-0.1031,4.31,0.102,0.071,135.6,4.167,0.5235,60.55,yellowfin
2020-06-25,2020,6,177,13.66,165.51,28.04,0.2391,0.1288,4.28,0.397,0.0343,207.6,4.697,0.6402,55.32,yellowfin
2020-06-27,2020,6,179,13.42,155.66,27.66,0.2245,0.0346,3.78,0.319,0.0257,147.0,4.068,0.6202,44.75,yellowfin
2020-07-02,2020,7,184,11.87,127.44,27.2,0.3266,0.016,4.48,0.308,0.0271,131.0,4.715,0.6865,50.78,yellowfin
2020-07-07,2020,7,189,22.53,172.25,23.09,0.5321,-0.0685,4.8,0.171,0.0406,103.9,4.071,0.18,37.2,yellowfin
2020-07-10,2020,7,192,31.82,149.12,18.33,0.5567,-0.0963,5.27,0.284,0.0143,71.5,3.466,0.0024,12.71,yellowfin
2020-07-11,2020,7,193,30.46,136.82,18.96,0.5436,-0.1152,5.88,0.266,0.0156,57.5,4.004,0.005,28.94,yellowfin
2020-07-16,2020,7,198,9.24,152.7,27.1,0.1482,0.1103,4.21,0.328,0.0136,144.0,4.409,0.4953,36.99,yellowfin
2020-07-20,2020,7,202,6.01,153.67,27.84,0.1932,-0.0177,3.34,0.409,0.0141,205.8,3.637,0.5862,40.82,yellowfin
2020-07-21,2020,7,203,8.57,128.87,27.85,0.2866,0.0035,4.27,0.303,0.0253,89.3,4.649,0.6831,43.47,yellowfin
2020-07-21,2020,7,203,32.5,169.93,17.28,0.5915,-0.0406,5.83,0.562,0.0111,88.5,3.618,0.0006,32.75,yellowfin
2020-07-21,2020,7,203,11.54,171.26,25.79,0.3068,-0.1181,4.82,0.302,0.0258,141.4,4.716,0.516,70.2,yellowfin
2020-07-21,2020,7,203,6.43,129.12,28.61,0.3722,-0.0172,4.03,0.474,0.0137,102.9,4.557,0.7263,44.3,yellowfin
2020-07-25,2020,7,207,27.74,162.67,18.95,0.5092,-0.0912,5.67,0.183,0.0367,62.2,3.855,0.0048,28.3,yellowfin
2020-07-26,2020,7,208,21.79,148.29,23.17,0.3523,-0.0075,5.09,0.173,0.035,122.8,4.34,0.1704,64.2,yellowfin
2020-08-03,2020,8,216,7.5,159.02,28.06,0.1585,0.013,3.42,0.355,0.0105,70.9,3.761,0.5375,30.26,yellowfin
2020-08-04,2020,8,217,32.65,142.76,17.97,0.6673,-0.0516,6.08,0.453,0.0242,139.5,3.915,0.0016,34.7,yellowfin
2020-08-09,2020,8,222,27.56,150.2,19.47,0.5114,-0.0212,5.71,0.22,0.035,62.5,3.995,0.0085,29.96,yellowfin
2020-08-12,2020,8,225,23.89,128.22,21.64,0.5393,0.0097,5.05,0.135,0.0389,94.9,3.971,0.0653,34.47,yellowfin
2020-08-13,2020,8,226,24.94,135.46,22.15,0.4458,-0.0852,5.46,0.117,0.0444,121.2,4.408,0.0919,71.7,yellowfin
2020-08-15,2020,8,228,17.95,160.52,25.42,0.3018,-0.1528,4.71,0.167,0.0531,219.7,4.521,0.4592,68.25,yellowfin
2020-08-21,2020,8,234,15.69,167.45,24.58,0.2616,-0.0602,5.2,0.197,0.0306,180.5,4.772,0.3184,59.77,yellowfin
2020-08-21,2020,8,234,3.77,144.07,26.8,0.2811,0.0221,4.76,0.275,0.0173,128.6,4.903,0.6212,58.1,yellowfin
2020-08-23,2020,8,236,27.08,139.89,20.0,0.4638,-0.1159,5.36,0.176,0.0339,63.0,3.857,0.0145,56.82,yellowfin
2020-08-28,2020,8,241,6.38,127.0,28.15,0.3361,0.1338,4.61,0.373,0.0144,138.6,5.086,0.7201,57.71,yellowfin
2020-09-01,2020,9,245,8.49,140.17,29.68,0.211,-0.1057,3.35,0.344,0.0103,94.4,3.998,0.5108,29.49,yellowfin
2020-09-02,2020,9,246,17.31,126.82,25.58,0.4132,0.137,4.4,0.196,0.0368,156.5,4.257,0.5306,116.43,yellowfin
2020-09-03,2020,9,247,31.74,138.56,18.45,0.5663,-0.091,6.1,0.312,0.0131,117.5,4.037,0.0028,18.25,yellowfin
2020-09-04,2020,9,248,15.79,145.45,25.17,0.2454,-0.0216,4.52,0.223,0.0545,161.5,4.28,0.3924,84.86,yellowfin
2020-09-12,2020,9,256,24.63,174.46,21.99,0.603,-0.2214,5.18,0.164,0.0517,106.7,4.145,0.0872,38.29,yellowfin
2020-09-12,2020,9,256,33.82,152.78,16.24,0.6614,-0.0268,6.32,0.399,0.0327,89.4,3.702,0.0001,24.79,yellowfin
2020-09-14,2020,9,258,27.78,136.51,20.1,0.5057,0.0566,5.43,0.512,0.0302,87.2,3.926,0.0162,38.86,yellowfin
2020-09-15,2020,9,259,33.53,152.21,17.81,0.6423,-0.0199,5.85,0.309,0.0164,117.6,3.737,0.0013,27.2,yellowfin
2020-09-15,2020,9,259,18.38,155.9,24.51,0.289,0.133,4.61,0.215,0.0541,151.9,4.218,0.3209,55.23,yellowfin
2020-09-17,2020,9,261,20.74,146.26,23.67,0.3826,-0.1419,5.05,0.222,0.0319,218.9,4.424,0.2318,50.18,yellowfin
2020-09-18,2020,9,262,23.48,145.01,23.16,0.3883,-0.0458,5.37,0.241,0.0787,105.1,4.58,0.1738,57.62,yellowfin
2020-09-18,2020,9,262,26.06,147.17,21.13,0.4549,-0.0093,5.56,0.171,0.0327,93.7,4.255,0.0411,24.91,yellowfin
2020-09-20,2020,9,264,25.07,148.19,21.23,0.4164,-0.0297,5.33,0.409,0.0368,104.7,4.097,0.0436,72.11,yellowfin
2020-09-21,2020,9,265,4.7,120.53,29.25,0.4303,0.0488,3.97,0.417,0.0223,97.6,4.634,0.7024,47.71,yellowfin
2020-09-24,2020,9,268,15.77,129.06,24.72,0.375,-0.0224,4.59,0.193,0.0229,244.9,4.247,0.3807,62.46,yellowfin
2020-09-26,2020,9,270,32.61,149.17,17.7,0.5628,-0.0205,5.76,0.262,0.0119,131.8,3.659,0.0011,26.64,yellowfin
2020-10-01,2020,10,275,30.64,128.45,19.69,0.7172,-0.0379,5.93,0.445,0.014,104.9,4.2,0.0115,16.81,yellowfin
2020-10-05,2020,10,279,10.0,138.59,27.04,0.1456,0.072,4.18,0.399,0.0227,112.2,4.363,0.4878,25.51,yellowfin
2020-10-05,2020,10,279,11.59,154.41,28.86,0.1365,0.0873,4.19,0.359,0.0756,127.8,4.8,0.4781,47.37,yellowfin
2020-10-07,2020,10,281,29.9,121.9,21.63,0.6518,-0.0506,5.37,0.204,0.0331,59.2,4.215,0.067,15.58,yellowfin
2020-10-10,2020,10,284,14.74,125.52,28.79,0.3687,-0.0798,3.97,0.255,0.0364,174.6,4.533,0.7135,44.23,yellowfin
2020-10-15,2020,10,289,15.15,121.97,26.53,0.421,0.0056,4.63,0.213,0.0201,148.1,4.702,0.6717,17.79,yellowfin
2020-10-16,2020,10,290,19.22,150.23,25.38,0.355,-0.0889,4.3,0.189,0.0353,156.9,4.117,0.4777,23.7,yellowfin
2020-10-19,2020,10,293,27.54,152.05,21.35,0.4593,-0.0275,5.29,0.185,0.0394,75.4,4.096,0.0497,20.98,yellowfin
2020-10-20,2020,10,294,32.36,146.43,19.71,0.6151,-0.0529,5.48,0.368,0.0164,154.7,3.885,0.0115,15.51,yellowfin
2020-10-20,2020,10,294,13.4,129.48,26.96,0.3468,0.0468,4.5,0.28,0.0285,138.1,4.677,0.6806,25.21,yellowfin
2020-10-21,2020,10,295,16.41,128.41,25.87,0.3986,0.1131,4.98,0.175,0.0509,190.5,4.891,0.5709,51.45,yellowfin
2020-10-23,2020,10,297,31.99,170.09,20.17,0.7172,-0.1593,5.08,0.282,0.0149,205.2,3.693,0.0188,11.67,yellowfin
2020-10-24,2020,10,298,33.54,169.67,19.35,0.631,0.0153,5.85,0.69,0.0138,123.7,4.067,0.0078,16.95,yellowfin
2020-10-24,2020,10,298,31.82,171.27,19.8,0.7561,-0.189,5.89,0.513,0.0135,126.3,4.192,0.0131,18.4,yellowfin
2020-10-24,2020,10,298,13.26,165.19,26.26,0.1829,0.0818,4.46,0.247,0.022,150.6,4.475,0.4746,16.94,yellowfin
2020-10-28,2020,10,302,19.45,128.7,24.41,0.5371,-0.1656,4.88,0.135,0.0378,163.6,4.44,0.3639,31.75,yellowfin
2020-11-02,2020,11,307,0.66,147.57,29.51,0.3233,-0.039,4.34,0.334,0.0457,111.1,5.135,0.6182,25.12,yellowfin
2020-11-03,2020,11,308,7.18,164.34,29.05,0.1718,0.0932,4.1,0.456,0.0315,77.1,4.743,0.5209,15.17,yellowfin
2020-11-05,2020,11,310,12.52,146.31,27.68,0.1774,0.1886,3.74,0.808,0.0207,159.0,4.035,0.5621,27.73,yellowfin
2020-11-05,2020,11,310,14.44,154.92,26.52,0.2208,0.13,3.79,0.406,0.0378,153.2,3.849,0.5413,23.56,yellowfin
2020-11-10,2020,11,315,7.07,130.22,29.94,0.1701,0.0061,3.95,0.303,0.0118,72.2,4.782,0.4393,17.21,yellowfin
