yy,mm,lat5,lon5,cwp_grid,hhooks,alb_c,alb_n,yft_c,yft_n,bet_c,bet_n,mls_c,mls_n,blm_c,blm_n,bum_c,bum_n,swo_c,swo_n,oth_c,oth_n
1980,5,"10S","180W","63050017500",3762.87,88.439,5120,87.813,2872,35.548,980,0.188,3,0.000,0,3.767,56,0.294,5,0.475,18
1980,5,"15N","115E","61150011500",3799.77,0.231,10,120.268,4777,6.398,217,1.319,27,3.134,53,0.954,18,3.566,72,79.721,4737
1980,5,"15N","120E","61150012000",24357.13,1.660,67,784.645,30464,37.924,1221,9.494,190,22.565,377,0.795,15,25.673,514,535.117,32833
1980,5,"15N","125E","61150012500",27545.66,1.845,74,884.183,34419,43.476,1412,10.549,211,25.072,418,2.500,47,28.525,571,594.918,36491
1980,5,"15N","130E","61150013000",2019.37,1.021,82,63.039,2268,4.926,140,1.868,26,1.254,21,3.531,57,2.453,40,29.715,1828
1980,5,"15N","135E","61150013500",1475.61,3.193,268,62.450,1870,4.416,114,2.233,25,0.064,1,10.532,170,1.867,20,0.498,22
1980,5,"15N","140E","61150014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15N","145E","61150014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15N","150E","61150015000",1303.35,15.178,1274,31.445,935,1.628,38,0.363,5,0.000,0,11.566,188,1.316,15,0.092,15
1980,5,"15N","155E","61150015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15N","155W","64150015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15N","160E","61150016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15N","160W","64150015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15N","165W","64150016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","150E","62100015000",1845.00,3.110,261,201.536,7326,40.482,994,0.000,0,1.152,18,1.425,23,1.587,17,1.812,80
1980,5,"15S","155E","62100015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","160E","62100016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","160W","63100015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","165E","62100016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","170E","62100017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","170W","63100016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","175E","62100017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","175W","63100017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"15S","180W","63100017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20N","120E","61200012000",5127.13,0.138,6,64.803,2195,3.090,81,0.791,16,1.880,32,0.000,0,2.139,43,44.266,2723
1980,5,"20N","125E","61200012500",6676.63,1.655,133,134.301,4265,4.134,108,15.018,201,1.880,32,8.110,132,4.737,73,44.877,2780
1980,5,"20N","130E","61200013000",6201.16,1.330,106,87.394,2892,4.658,129,6.864,84,2.136,36,8.240,133,5.219,76,45.503,2778
1980,5,"20N","135E","61200013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20N","140E","61200014000",1178.58,0.000,0,6.710,247,0.822,21,24.472,274,0.000,0,9.293,150,25.855,277,1.037,45
1980,5,"20N","145E","61200014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20N","150E","61200015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20N","155E","61200015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20N","155W","64200015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20N","160W","64200015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20S","155E","62150015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20S","160E","62150016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20S","165E","62150016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20S","170E","62150017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"20S","175E","62150017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","120E","61250012000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","125E","61250012500",2169.92,2.463,207,118.334,3518,0.704,16,8.633,118,0.000,0,6.276,102,1.893,22,0.344,55
1980,5,"25N","130E","61250013000",3173.92,14.232,1194,75.247,2258,3.065,74,44.106,569,0.064,1,11.700,190,7.912,90,2.814,122
1980,5,"25N","135E","61250013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","140E","61250014000",3345.42,0.000,0,1.874,69,1.878,48,128.346,1437,0.064,1,3.284,53,76.446,819,0.495,14
1980,5,"25N","145E","61250014500",4337.48,0.024,2,4.862,179,4.187,107,93.513,1047,0.320,5,5.018,81,111.542,1195,0.740,28
1980,5,"25N","150E","61250015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","155E","61250015500",2452.32,0.000,0,3.559,131,4.070,104,66.540,745,0.000,0,2.354,38,52.177,559,0.498,22
1980,5,"25N","155W","64250015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","160E","61250016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","160W","64250015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","165E","61250016500",3745.56,0.060,5,24.517,504,20.280,390,94.407,1057,0.000,0,5.080,82,82.233,881,0.719,31
1980,5,"25N","165W","64250016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25N","170E","61250017000",2006.55,0.000,0,2.481,51,9.152,176,58.948,660,0.000,0,2.788,45,58.711,629,7.271,321
1980,5,"25N","175E","61250017500",1326.00,0.000,0,1.313,27,2.080,40,24.294,272,0.000,0,0.496,8,37.523,402,0.566,25
1980,5,"25S","155E","62200015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25S","170E","62200017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25S","170W","63200016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25S","175E","62200017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"25S","180W","63200017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30N","125E","61300012500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30N","130E","61300013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30N","135E","61300013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30N","140E","61300014000",1088.15,17.910,1503,5.696,169,8.809,204,1.809,25,0.000,0,0.228,4,1.301,15,0.017,3
1980,5,"30N","145E","61300014500",2502.87,43.052,3613,6.185,184,22.355,518,2.405,33,0.000,0,0.309,5,3.796,45,0.018,3
1980,5,"30N","150E","61300015000",1064.95,17.961,1507,1.490,44,12.282,285,0.732,10,0.000,0,0.099,2,2.261,27,0.004,1
1980,5,"30N","155E","61300015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30N","160E","61300016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30N","165W","64300016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","135W","63250013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","140W","63250013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","150E","62250015000",3169.15,4.861,408,17.359,631,63.785,1302,4.198,47,0.512,8,0.743,12,39.670,425,0.665,27
1980,5,"30S","150W","63250014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","155E","62250015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","155W","63250015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","160E","62250016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","160W","63250015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","165E","62250016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","165W","63250016000",1077.87,50.859,2908,1.983,65,0.686,25,0.286,8,0.041,1,0.753,11,0.349,6,0.825,28
1980,5,"30S","170E","62250017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","170W","63250016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","175E","62250017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","175W","63250017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"30S","180W","63250017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35N","130E","61350013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35N","140E","61350014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35N","145E","61350014500",1252.30,21.518,1806,3.006,89,11.406,264,1.212,17,0.000,0,0.189,3,2.017,24,0.009,1
1980,5,"35N","150E","61350015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35N","155E","61350015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","135W","63300013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","140W","63300013500",1387.30,67.294,4317,1.246,42,1.876,53,0.453,8,0.000,0,0.215,3,0.000,0,0.302,11
1980,5,"35S","145W","63300014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","150E","62300015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","150W","63300014500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","155E","62300015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","155W","63300015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","160E","62300016000",2126.75,111.359,8616,1.425,48,6.005,178,1.409,21,0.000,0,0.000,0,1.417,19,0.062,1
1980,5,"35S","160W","63300015500",1024.67,44.933,3477,2.416,79,0.834,22,0.117,3,0.000,0,1.110,17,0.420,7,0.007,1
1980,5,"35S","165E","62300016500",3407.47,265.191,25751,1.293,40,11.102,312,1.183,23,0.034,1,0.722,6,1.458,19,0.062,4
1980,5,"35S","165W","63300016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","170E","62300017000",1447.50,19.415,1625,2.778,101,27.031,664,4.823,54,0.064,1,0.248,4,21.562,231,0.489,62
1980,5,"35S","170W","63300016500",1751.00,83.154,5636,3.857,131,4.228,138,0.096,2,0.000,0,0.963,15,0.413,8,0.083,10
1980,5,"35S","175E","62300017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"35S","175W","63300017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40N","140E","61400014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40N","145E","61400014500",1539.20,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40N","150E","61400015000",2135.12,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40S","135W","63350013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40S","140W","63350013500",2073.66,104.088,7925,1.873,61,0.949,27,0.210,5,0.000,0,0.897,13,0.196,3,0.389,14
1980,5,"40S","145W","63350014000",1451.87,74.124,4601,2.416,79,1.407,39,0.093,2,0.000,0,0.753,11,0.294,5,0.063,8
1980,5,"40S","150E","62350015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40S","150W","63350014500",1946.32,124.736,7898,1.677,55,1.290,35,0.093,2,0.000,0,2.475,37,0.725,12,0.064,3
1980,5,"40S","155E","62350015500",1293.73,32.433,2208,2.557,82,20.884,383,3.687,44,0.000,0,0.232,4,37.243,399,0.000,0
1980,5,"40S","155W","63350015000",2719.34,161.056,13744,0.000,0,0.872,21,0.155,3,0.000,0,1.482,22,0.566,9,0.048,2
1980,5,"40S","160E","62350016000",1813.54,101.315,7057,0.828,29,7.187,207,0.299,5,0.000,0,0.753,11,1.342,21,1.299,144
1980,5,"40S","160W","63350015500",2396.81,148.043,12812,0.021,1,0.461,10,0.227,3,0.000,0,0.108,2,0.303,6,0.461,9
1980,5,"40S","165E","62350016500",1958.45,162.992,14032,0.551,19,7.546,201,0.117,2,0.179,3,0.627,9,0.750,12,0.804,89
1980,5,"40S","165W","63350016000",1346.00,65.552,6183,0.041,2,0.681,17,0.138,2,0.000,0,0.041,1,0.261,5,0.000,0
1980,5,"40S","170E","62350017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40S","170W","63350016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"40S","175E","62350017500",1213.99,4.683,393,0.028,1,1.059,26,0.089,1,0.000,0,0.000,0,17.361,186,23.767,325
1980,5,"40S","180W","63350017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"45N","155E","61450015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"45S","170E","62400017000",9227.45,0.143,12,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.187,2,258.410,3552
1980,5,"45S","175E","62400017500",10134.31,3.062,257,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,21.095,226,380.885,5240
1980,5,"45S","180W","63400017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"50S","160E","62450016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,5,"50S","165E","62450016500",2564.82,0.798,67,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,5.694,61,85.096,1162
1980,5,"50S","170E","62450017000",16772.26,0.369,31,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,1.213,13,552.383,7575
1980,5,"50S","175E","62450017500",3913.80,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,89.333,1223
1980,6,"00N","120E","61000012000",1265.30,0.000,0,71.763,2815,12.613,320,0.458,6,0.469,6,3.863,63,1.416,17,8.277,1947
1980,6,"00N","125E","61000012500",4198.55,0.060,5,401.833,13943,63.723,1512,1.344,17,3.691,58,6.547,107,3.758,40,9.025,1985
1980,6,"00N","130E","61000013000",1284.77,0.000,0,103.829,3473,18.848,437,0.393,5,1.373,22,2.438,40,2.935,29,0.078,4
1980,6,"00N","135E","61000013500",1371.32,0.095,8,58.476,1956,40.026,928,0.000,0,0.437,7,3.596,59,4.453,44,0.078,4
1980,6,"00N","140E","61000014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"00N","145E","61000014500",11591.49,0.000,0,923.269,41307,244.452,6503,0.550,7,2.933,47,35.531,583,12.651,125,1.125,50
1980,6,"00N","150E","61000015000",7492.68,0.012,1,428.476,19170,174.233,4635,0.079,1,2.122,34,22.976,377,5.566,55,0.660,34
1980,6,"00N","155E","61000015500",6167.37,0.012,1,331.798,14569,130.721,3485,0.079,1,0.999,16,20.037,329,4.554,45,1.452,87
1980,6,"00N","155W","64000015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"00N","160E","61000016000",2978.23,0.393,33,192.753,6585,51.124,1210,0.943,12,0.562,9,9.629,158,2.227,22,0.097,5
1980,6,"00N","160W","64000015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"00N","165E","61000016500",4662.07,0.060,5,260.067,8797,109.942,2692,0.943,12,0.562,9,15.699,257,3.941,40,0.240,23
1980,6,"00N","165W","64000016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"00N","170E","61000017000",4126.96,0.012,1,222.348,7593,132.650,3141,5.268,67,0.250,4,21.392,351,70.237,694,0.440,30
1980,6,"00N","170W","64000016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"00N","175E","61000017500",1286.24,0.000,0,39.640,1349,47.918,1134,0.708,9,0.312,5,8.350,137,1.619,16,0.044,8
1980,6,"00N","175W","64000017000",1726.49,0.274,23,81.624,2390,79.878,1957,0.393,5,0.499,8,9.568,157,4.042,41,0.134,11
1980,6,"00N","180W","64000017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","120E","61050012000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","125E","61050012500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","130E","61050013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","135E","61050013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","140E","61050014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","145E","61050014500",1032.98,0.000,0,47.273,2115,18.307,487,0.079,1,0.062,1,3.840,63,1.316,13,0.325,8
1980,6,"05N","150E","61050015000",1591.59,0.000,0,95.575,4276,30.073,800,0.000,0,0.562,9,7.740,127,1.721,17,0.019,1
1980,6,"05N","155E","61050015500",1577.75,0.000,0,84.779,3793,28.832,767,0.000,0,0.499,8,4.449,73,2.024,20,0.272,14
1980,6,"05N","155W","64050015000",1610.06,0.000,0,8.556,311,65.772,1615,1.730,22,0.312,5,6.704,110,1.214,12,0.120,7
1980,6,"05N","160E","61050016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","160W","64050015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","165E","61050016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","165W","64050016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","170E","61050017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","170W","64050016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","175E","61050017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","175W","64050017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05N","180W","64050017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05S","120E","62000012000",1004.92,0.000,0,59.817,2347,13.450,341,0.398,5,0.407,6,3.355,55,1.229,14,0.349,14
1980,6,"05S","125E","62000012500",1507.39,0.000,0,89.725,3520,20.175,511,0.596,8,0.611,8,5.033,82,1.844,21,0.524,21
1980,6,"05S","130E","62000013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05S","140E","62000014000",1814.80,0.000,0,158.793,6045,12.894,373,0.000,0,0.874,14,4.510,74,3.137,31,0.000,0
1980,6,"05S","145E","62000014500",6244.22,0.095,8,444.830,16934,63.504,1837,0.079,1,2.060,33,11.702,192,9.007,89,0.660,34
1980,6,"05S","150E","62000015000",4157.15,0.083,7,243.404,9266,57.040,1650,0.000,0,3.869,62,11.884,195,4.858,48,1.786,92
1980,6,"05S","155E","62000015500",1338.53,0.203,17,91.309,3476,30.905,894,0.079,1,1.311,21,5.302,87,0.506,5,0.679,35
1980,6,"05S","155W","63000015000",1584.33,3.752,217,40.937,1340,26.750,732,0.172,3,0.000,0,1.423,22,0.196,3,0.297,30
1980,6,"05S","160E","62000016000",3738.99,0.163,12,302.968,10340,44.298,1248,0.093,2,0.749,12,8.595,138,0.898,11,1.153,59
1980,6,"05S","160W","63000015500",2448.50,9.246,547,96.099,3165,56.820,1551,0.345,5,0.125,2,2.446,39,0.981,15,0.248,24
1980,6,"05S","165E","62000016500",5351.21,2.189,182,408.735,14871,86.388,2510,0.250,4,1.623,26,16.778,275,3.324,36,1.088,44
1980,6,"05S","165W","63000016000",3076.01,8.698,503,106.465,3468,103.773,2843,0.000,0,0.000,0,1.076,16,2.543,42,1.199,92
1980,6,"05S","170E","62000017000",4708.92,1.842,118,331.918,11404,80.840,2309,1.022,13,0.312,5,9.974,162,1.690,22,0.835,36
1980,6,"05S","170W","63000016500",1810.27,6.920,400,112.630,3669,46.903,1285,0.000,0,0.000,0,0.538,8,2.152,35,0.890,67
1980,6,"05S","175E","62000017500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"05S","175W","63000017000",4244.42,21.341,1323,197.686,6498,68.856,1898,0.093,2,0.000,0,1.287,23,1.858,31,0.610,36
1980,6,"05S","180W","63000017500",8303.45,23.982,1374,542.345,17692,129.390,3551,0.281,5,0.000,0,3.620,56,1.565,26,1.353,76
1980,6,"10N","110E","61100011000",1252.51,0.133,6,62.342,2113,2.973,80,0.761,16,1.809,31,0.000,0,2.058,42,42.587,2667
1980,6,"10N","120E","61100012000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","125E","61100012500",4284.69,0.355,15,216.552,7238,13.595,367,2.502,47,5.011,84,2.017,34,6.500,120,114.164,7132
1980,6,"10N","130E","61100013000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","135E","61100013500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","140E","61100014000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","145E","61100014500",1125.06,0.024,2,36.148,1414,22.793,566,0.000,0,0.000,0,7.374,121,2.429,24,0.116,6
1980,6,"10N","150E","61100015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","155E","61100015500",1604.33,0.000,0,63.348,2478,33.344,828,2.280,29,0.062,1,10.787,177,4.959,49,0.688,42
1980,6,"10N","155W","64100015000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","160E","61100016000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","160W","64100015500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","165E","61100016500",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","165W","64100016000",2218.25,1.311,110,1.879,58,79.096,1893,7.155,91,0.312,5,18.527,304,8.704,86,0.203,26
1980,6,"10N","170E","61100017000",0.00,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0,0.000,0
1980,6,"10N","170W","64100016500",3029.63,6.530,548,7.159,221,108.219,2590,11.243,143,0.250,4,33.703,553,10.930,108,1.226,73
