date,year,month,day_of_year,lat,lon,sst,chl,ssh,do,current_speed,front_strength,eddy_strength,phi,hsi,cpue_kg_per_day,species,proxy_cpue,bathy_depth,bathy_slope,bathy_dist_to_seamount,bathy_dist_to_shelf_break
2021-08-15,2021,8,227,21.0,138.0,23.47,0.3739,-0.0338,4.9,0.105,0.0668,135.5,0.631,0.4005,43.2,bigeye,0.5021849391710024,-3766.139404296875,2.133667230606079,500.0,300.0
2021-08-15,2021,8,227,15.0,146.0,26.5,0.2539,0.0094,4.33,0.2,0.0341,145.3,0.64,0.1116,50.4,bigeye,0.47034747869753024,-3526.7626953125,3.1416728496551514,214.81137084960938,300.0
2021-09-15,2021,9,258,26.0,132.0,21.2,0.4709,-0.0555,5.34,0.426,0.0901,78.8,0.619,0.7202,28.3,bigeye,0.6038960231896576,-3885.012451171875,1.6395710706710815,500.0,300.0
2021-09-15,2021,9,258,20.0,140.0,24.15,0.3509,-0.015,4.78,0.113,0.008,122.7,0.635,0.3171,41.4,bigeye,0.3027685534438283,-3999.487060546875,0.2903289794921875,500.0,300.0
2021-09-15,2021,9,258,14.0,148.0,26.78,0.2309,0.0255,2.76,0.221,0.0405,129.1,0.414,0.0944,47.8,bigeye,0.643736785048324,-2204.69482421875,4.002488136291504,111.1949234008789,300.0
2021-10-15,2021,10,288,24.0,136.0,22.88,0.4302,-0.0294,5.05,0.105,0.1153,89.7,0.633,0.4873,26.1,bigeye,0.6741322712024076,-3994.5859375,1.1953444480895996,500.0,300.0
2021-10-15,2021,10,288,18.0,144.0,25.47,0.3102,0.0155,4.54,0.141,0.0248,163.6,0.641,0.1866,39.2,bigeye,0.865861308536705,-3999.958251953125,0.007620806340128183,500.0,300.0
2021-10-15,2021,10,288,12.0,152.0,27.55,0.1902,0.0476,2.61,0.259,0.0924,144.7,0.404,0.0595,45.5,bigeye,0.8789943324011117,-3999.958251953125,0.0076246121898293495,500.0,300.0
2021-11-15,2021,11,319,25.0,134.0,23.44,0.45,-0.0204,4.98,0.113,0.0496,60.9,0.641,0.4185,23.4,bigeye,0.6957926268267509,-3985.682373046875,0.5807504057884216,500.0,300.0
2021-11-15,2021,11,319,19.0,142.0,25.6,0.33,0.0228,4.54,0.126,0.0753,124.4,0.645,0.1802,36.5,bigeye,0.7991267607625016,-4000.0,7.849637768231332e-05,500.0,300.0
2021-11-15,2021,11,319,13.0,150.0,27.69,0.21,0.0596,2.61,0.241,0.0589,149.7,0.407,0.0574,42.1,bigeye,0.4770426147228777,-3920.0166015625,1.3216480016708374,309.8613586425781,300.0
2021-12-15,2021,12,349,24.0,135.0,24.72,0.43,-0.0034,4.77,0.105,0.0615,80.4,0.651,0.2692,24.8,bigeye,0.7157369286210196,-3999.55419921875,0.046179722994565964,500.0,300.0
2021-12-15,2021,12,349,18.0,143.0,26.42,0.31,0.0414,4.4,0.141,0.0,124.8,0.648,0.1227,34.2,bigeye,0.8069769473643007,-3999.999267578125,0.00033376755891367793,500.0,300.0
2021-12-15,2021,12,349,12.0,151.0,28.51,0.19,0.0735,2.46,0.259,0.0449,99.1,0.399,0.0349,39.8,bigeye,0.7272552778208894,-3999.060791015625,0.07388076931238174,465.2566833496094,300.0
2019-01-15,2019,1,15,15.0,148.0,27.43,0.2618,0.0654,4.19,0.2,0.0599,144.8,0.485,0.8042,85.3,skipjack,0.8423180866536528,-1200.0,0.0,0.0,300.0
2019-01-15,2019,1,15,10.0,155.0,29.78,0.1618,0.08,2.23,0.287,0.0265,130.5,0.296,0.5243,102.6,skipjack,0.6306217673681552,-4000.0,0.0,500.0,300.0
2019-01-15,2019,1,15,7.0,162.0,31.13,0.2218,0.0746,3.47,0.299,0.0177,61.1,0.497,0.463,95.8,skipjack,0.23878125363660124,-4000.0,0.0,500.0,300.0
2019-01-15,2019,1,15,20.0,140.0,26.32,0.3618,0.03,4.45,0.113,0.0358,144.7,0.484,0.9122,62.4,skipjack,0.7556805942949679,-3999.487060546875,0.2903289794921875,500.0,300.0
2019-01-15,2019,1,15,5.5,170.0,31.74,0.2518,0.068,3.35,0.291,0.0153,65.6,0.496,0.4225,110.2,skipjack,0.726165422903989,-4000.0,0.0,500.0,300.0
2019-02-15,2019,2,46,12.0,150.0,28.99,0.2164,0.0735,2.39,0.259,0.0407,114.8,0.303,0.6551,92.1,skipjack,0.7712561895248153,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2019-02-15,2019,2,46,8.0,158.0,30.91,0.2164,0.0735,2.02,0.299,0.0224,37.6,0.286,0.4801,108.5,skipjack,0.7301595872300869,-4000.0,0.0,500.0,300.0
2019-02-15,2019,2,46,6.0,165.0,31.82,0.2564,0.0664,3.35,0.295,0.0028,46.5,0.498,0.4171,115.3,skipjack,0.8723473500437725,-4000.0,0.0,500.0,300.0
2019-02-15,2019,2,46,18.0,142.0,26.9,0.3364,0.0414,4.33,0.141,0.0297,151.5,0.486,0.8843,68.7,skipjack,0.8859782564550631,-4000.0,6.0157776715641376e-06,500.0,300.0
2019-03-15,2019,3,74,14.0,148.0,27.91,0.2726,0.0555,2.59,0.221,0.0318,114.0,0.309,0.7881,88.6,skipjack,0.5948027054791646,-2204.69482421875,4.002488136291504,111.1949234008789,300.0
2019-03-15,2019,3,74,9.0,156.0,30.25,0.2126,0.0644,2.14,0.295,0.0347,83.0,0.292,0.5402,105.2,skipjack,0.9749506412580115,-4000.0,0.0,500.0,300.0
2019-03-15,2019,3,74,6.0,164.0,31.59,0.2726,0.0555,3.38,0.295,0.0207,29.3,0.497,0.4489,118.7,skipjack,0.7627032466341201,-4000.0,0.0,500.0,300.0
2019-03-15,2019,3,74,20.0,138.0,26.31,0.3926,0.015,4.45,0.113,0.0146,131.6,0.484,0.9277,60.3,skipjack,0.18276204659929485,-2200.0,0.035526618361473083,500.0,300.0
2019-04-15,2019,4,105,12.0,152.0,28.5,0.24,0.0476,2.47,0.259,0.027,131.6,0.304,0.7174,95.4,skipjack,0.9992169762513939,-3999.958251953125,0.0076246121898293495,500.0,300.0
2019-04-15,2019,4,105,8.0,160.0,30.11,0.24,0.0476,3.64,0.299,0.014,70.1,0.493,0.5768,112.8,skipjack,0.967656665810401,-4000.0,0.0,500.0,300.0
2019-04-15,2019,4,105,5.5,168.0,31.07,0.29,0.038,3.45,0.291,0.014,91.8,0.492,0.5121,125.1,skipjack,0.8000218520776041,-4000.0,0.0,500.0,300.0
2019-04-15,2019,4,105,18.0,144.0,26.42,0.36,0.0155,4.4,0.141,0.0497,124.1,0.481,0.9097,72.5,skipjack,0.10408821812874618,-3999.958251953125,0.007620806340128183,500.0,300.0
2019-05-15,2019,5,135,10.0,154.0,28.71,0.1926,0.035,2.39,0.287,0.0282,75.6,0.299,0.648,98.7,skipjack,0.6578836973895217,-4000.0,0.0,500.0,300.0
2019-05-15,2019,5,135,7.0,162.0,29.66,0.2526,0.0296,3.69,0.299,0.0221,26.6,0.486,0.6303,116.3,skipjack,0.9305696376960532,-4000.0,0.0,500.0,300.0
2019-05-15,2019,5,135,5.5,170.0,30.07,0.2826,0.023,3.6,0.291,0.0067,58.7,0.486,0.6114,128.5,skipjack,0.5771430728863577,-4000.0,0.0,500.0,300.0
2019-05-15,2019,5,135,16.0,146.0,26.65,0.3126,0.0144,4.32,0.179,0.0648,153.3,0.479,0.8749,78.2,skipjack,0.10631436580119044,-3696.569580078125,2.6439831256866455,241.42852783203125,300.0
2019-06-15,2019,6,166,12.0,150.0,27.56,0.2164,0.0216,2.61,0.259,0.0477,118.1,0.304,0.7478,105.6,skipjack,0.206588687439474,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2019-06-15,2019,6,166,8.0,158.0,28.59,0.2164,0.0216,2.37,0.299,0.0052,61.5,0.294,0.6854,122.4,skipjack,0.6064298876235706,-4000.0,0.0,500.0,300.0
2019-06-15,2019,6,166,6.0,166.0,29.03,0.2564,0.0145,3.77,0.295,0.0154,78.9,0.479,0.6903,135.8,skipjack,0.9915975079164663,-4000.0,0.0,500.0,300.0
2019-06-15,2019,6,166,18.0,142.0,25.47,0.3364,-0.0105,4.54,0.141,0.0569,110.0,0.47,0.8937,82.1,skipjack,0.3670317422014945,-4000.0,6.0157776715641376e-06,500.0,300.0
2019-07-15,2019,7,196,10.0,154.0,27.62,0.1618,0.02,2.56,0.287,0.0232,92.3,0.3,0.6651,110.3,skipjack,0.578258686699195,-4000.0,0.0,500.0,300.0
2019-07-15,2019,7,196,7.0,162.0,28.19,0.2218,0.0146,3.91,0.299,0.0132,78.0,0.474,0.719,128.7,skipjack,0.8041496332829077,-4000.0,0.0,500.0,300.0
2019-07-15,2019,7,196,5.5,170.0,28.41,0.2518,0.008,3.85,0.291,0.0303,73.4,0.472,0.7356,140.2,skipjack,0.9953963731976941,-4000.0,0.0,500.0,300.0
2019-07-15,2019,7,196,15.0,148.0,26.56,0.2618,0.0054,4.32,0.2,0.0332,141.4,0.476,0.8329,92.5,skipjack,0.9777315151120223,-1200.0,0.0,0.0,300.0
2019-08-15,2019,8,227,11.0,152.0,27.27,0.1739,0.0234,2.63,0.274,0.0566,131.9,0.302,0.6992,108.9,skipjack,0.49674452789665113,-3999.998046875,0.001904190517961979,500.0,300.0
2019-08-15,2019,8,227,8.0,160.0,27.79,0.1939,0.0216,3.99,0.299,0.0152,72.2,0.473,0.7067,125.6,skipjack,0.10108618765498267,-4000.0,0.0,500.0,300.0
2019-08-15,2019,8,227,6.0,168.0,28.08,0.2339,0.0145,3.91,0.295,0.0089,33.9,0.47,0.7396,138.1,skipjack,0.16953485973454546,-4000.0,0.0,500.0,300.0
2019-08-15,2019,8,227,16.0,146.0,26.0,0.2739,0.0034,4.42,0.179,0.0663,177.0,0.472,0.85,88.4,skipjack,0.9558726829135042,-3696.569580078125,2.6439831256866455,241.42852783203125,300.0
2019-09-15,2019,9,258,12.0,150.0,27.21,0.1909,0.0326,2.66,0.259,0.0486,144.2,0.304,0.7278,102.3,skipjack,0.8405855251447821,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2019-09-15,2019,9,258,9.0,157.0,27.81,0.1709,0.0344,2.51,0.295,0.0236,74.7,0.297,0.6711,118.5,skipjack,0.5316242148337638,-4000.0,0.0,500.0,300.0
2019-09-15,2019,9,258,6.0,165.0,28.37,0.2309,0.0255,3.86,0.295,0.0236,88.5,0.473,0.7172,130.2,skipjack,0.5531437312074869,-4000.0,0.0,500.0,300.0
2019-09-15,2019,9,258,18.0,142.0,25.12,0.3109,0.0005,4.59,0.141,0.0493,176.5,0.465,0.8674,78.6,skipjack,0.7728158344185728,-4000.0,6.0157776715641376e-06,500.0,300.0
2019-10-15,2019,10,288,10.0,155.0,28.07,0.1502,0.05,2.49,0.287,0.0,116.4,0.3,0.623,95.8,skipjack,0.17687504345150093,-4000.0,0.0,500.0,300.0
2019-10-15,2019,10,288,7.0,163.0,28.8,0.2102,0.0446,3.82,0.299,0.0209,59.8,0.479,0.6627,110.4,skipjack,0.8159861617998035,-4000.0,0.0,500.0,300.0
2019-10-15,2019,10,288,5.5,171.0,29.1,0.4402,0.038,3.75,0.291,0.0209,15.0,0.478,0.7795,122.7,skipjack,0.2926357371869643,-4000.0,0.0,500.0,300.0
2019-10-15,2019,10,288,16.0,147.0,26.32,0.2702,0.0294,4.37,0.179,0.0456,157.0,0.475,0.8447,74.3,skipjack,0.6012153896557539,-2848.885498046875,4.325674057006836,154.41900634765625,300.0
2019-11-15,2019,11,319,12.0,150.0,28.04,0.19,0.0626,2.53,0.259,0.0796,113.7,0.304,0.6878,88.5,skipjack,0.3778424302441913,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2019-11-15,2019,11,319,8.0,158.0,29.36,0.19,0.0626,2.26,0.299,0.0119,65.9,0.292,0.5942,105.2,skipjack,0.984660696557501,-4000.0,0.0,500.0,300.0
2019-11-15,2019,11,319,6.0,166.0,29.96,0.23,0.0555,3.63,0.295,0.0292,64.4,0.486,0.5835,115.8,skipjack,0.6269345031548077,-4000.0,0.0,500.0,300.0
2019-11-15,2019,11,319,15.0,148.0,27.0,0.25,0.0504,4.25,0.2,0.0394,157.8,0.481,0.8095,70.1,skipjack,0.6107382481890644,-1200.0,0.0,0.0,300.0
2019-12-15,2019,12,349,10.0,154.0,29.33,0.15,0.076,2.3,0.287,0.021,119.4,0.298,0.542,82.3,skipjack,0.6800255111051364,-4000.0,0.0,500.0,300.0
2019-12-15,2019,12,349,7.0,162.0,30.51,0.21,0.0705,3.56,0.299,0.013,59.2,0.493,0.5131,98.7,skipjack,0.9820932092279462,-4000.0,0.0,500.0,300.0
2019-12-15,2019,12,349,5.5,170.0,31.04,0.24,0.064,3.45,0.291,0.0161,25.5,0.492,0.4855,108.5,skipjack,0.5905959737042484,-4000.0,0.0,500.0,300.0
2019-12-15,2019,12,349,14.0,149.0,27.67,0.23,0.0664,2.63,0.221,0.0559,147.4,0.309,0.7589,68.2,skipjack,0.9780024150049925,-2848.885498046875,4.325674057006836,154.7679901123047,300.0
2020-01-15,2020,1,15,12.0,150.0,28.86,0.2018,0.0776,2.41,0.259,0.0501,119.4,0.304,0.6483,87.5,skipjack,0.3122530922022839,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2020-01-15,2020,1,15,8.0,158.0,30.71,0.2018,0.0776,2.05,0.299,0.0058,67.5,0.287,0.4874,104.8,skipjack,0.7190993964501076,-4000.0,0.0,500.0,300.0
2020-01-15,2020,1,15,6.0,165.0,31.57,0.2418,0.0705,3.38,0.295,0.0166,41.7,0.497,0.4335,112.3,skipjack,0.6371796848556109,-4000.0,0.0,500.0,300.0
2020-01-15,2020,1,15,16.0,145.0,27.21,0.2818,0.0594,4.24,0.179,0.0468,158.0,0.485,0.832,65.1,skipjack,0.48663014769038593,-3967.117919921875,0.6824870705604553,340.1339111328125,300.0
2020-02-15,2020,2,46,10.0,153.0,29.97,0.1764,0.076,2.21,0.287,0.0389,103.5,0.296,0.5273,93.2,skipjack,0.6614770514534453,-4000.0,0.00022494398581329733,500.0,300.0
2020-02-15,2020,2,46,7.0,161.0,31.38,0.2364,0.0705,3.43,0.299,0.0226,64.3,0.499,0.4494,110.6,skipjack,0.4163806092486598,-4000.0,0.0,500.0,300.0
2020-02-15,2020,2,46,5.5,169.0,32.01,0.2664,0.064,3.31,0.291,0.0008,54.2,0.498,0.4029,118.4,skipjack,0.5072971412390622,-4000.0,0.0,500.0,300.0
2020-02-15,2020,2,46,14.0,148.0,28.0,0.2564,0.0664,2.58,0.221,0.0512,191.5,0.309,0.7678,72.8,skipjack,0.41941025606513893,-2204.69482421875,4.002488136291504,111.1949234008789,300.0
2020-03-15,2020,3,75,11.0,151.0,29.33,0.2126,0.0644,2.32,0.274,0.0462,118.5,0.3,0.6225,90.6,skipjack,0.7132984386211809,-3999.95751953125,0.015755483880639076,500.0,300.0
2020-03-15,2020,3,75,8.0,159.0,30.69,0.2326,0.0626,2.06,0.299,0.0197,52.5,0.287,0.5142,107.2,skipjack,0.40341017811539426,-4000.0,0.0,500.0,300.0
2020-03-15,2020,3,75,6.0,167.0,31.54,0.2726,0.0555,3.39,0.295,0.0314,72.8,0.497,0.4533,120.5,skipjack,0.9376797378294441,-4000.0,0.0,500.0,300.0
2020-03-15,2020,3,75,17.0,143.0,26.99,0.3326,0.0377,4.29,0.159,0.0658,130.9,0.485,0.8787,68.4,skipjack,0.9100772187648635,-3999.992919921875,0.0014721396146342158,500.0,300.0
2020-04-15,2020,4,106,12.0,150.0,28.51,0.24,0.0476,2.46,0.259,0.0781,96.1,0.304,0.7165,97.8,skipjack,0.3511274767643403,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2020-04-15,2020,4,106,8.0,158.0,30.14,0.24,0.0476,2.14,0.299,0.0259,119.7,0.29,0.5744,115.3,skipjack,0.7672016289176132,-4000.0,0.0,500.0,300.0
2020-04-15,2020,4,106,5.5,166.0,31.09,0.29,0.038,3.45,0.291,0.0101,43.4,0.493,0.509,127.6,skipjack,0.533166708601722,-4000.0,0.0,500.0,300.0
2020-04-15,2020,4,106,15.0,147.0,27.25,0.3,0.0354,4.21,0.2,0.052,137.5,0.483,0.8454,75.2,skipjack,0.9470591021012589,-2204.69482421875,4.188150882720947,107.40596008300781,300.0
2020-05-15,2020,5,136,10.0,154.0,28.71,0.1926,0.035,2.39,0.287,0.0045,101.4,0.299,0.648,100.5,skipjack,0.495745149481868,-4000.0,0.0,500.0,300.0
2020-05-15,2020,5,136,7.0,162.0,29.66,0.2526,0.0296,3.69,0.299,0.0094,75.2,0.486,0.6303,118.8,skipjack,0.32963151570106664,-4000.0,0.0,500.0,300.0
2020-05-15,2020,5,136,5.5,170.0,30.07,0.2826,0.023,3.6,0.291,0.0108,85.8,0.486,0.6114,130.2,skipjack,0.9283803645846763,-4000.0,0.0,500.0,300.0
2020-05-15,2020,5,136,14.0,149.0,27.34,0.2726,0.0255,2.68,0.221,0.0343,135.8,0.309,0.8182,80.6,skipjack,0.9665916018035494,-2848.885498046875,4.325674057006836,154.7679901123047,300.0
2020-06-15,2020,6,167,11.0,152.0,27.82,0.1964,0.0234,2.55,0.274,0.0663,87.8,0.302,0.7084,107.3,skipjack,0.28971790548097137,-3999.998046875,0.001904190517961979,500.0,300.0
2020-06-15,2020,6,167,8.0,160.0,28.56,0.2164,0.0216,3.88,0.299,0.0223,102.1,0.48,0.6872,124.5,skipjack,0.7087934244244775,-4000.0,0.0,500.0,300.0
2020-06-15,2020,6,167,6.0,168.0,29.0,0.2564,0.0145,3.77,0.295,0.0039,61.5,0.478,0.6928,137.8,skipjack,0.7222990546760212,-4000.0,0.0,500.0,300.0
2020-06-15,2020,6,167,16.0,146.0,26.32,0.2964,0.0034,4.37,0.179,0.0552,165.5,0.475,0.8679,84.2,skipjack,0.43165828695341313,-3696.569580078125,2.6439831256866455,241.42852783203125,300.0
2020-07-15,2020,7,197,10.0,154.0,27.62,0.1618,0.02,2.56,0.287,0.0076,73.6,0.3,0.6651,112.6,skipjack,0.7590839856589945,-4000.0,0.0,500.0,300.0
2020-07-15,2020,7,197,7.0,162.0,28.19,0.2218,0.0146,3.91,0.299,0.0252,71.7,0.474,0.719,130.1,skipjack,0.21071038286829724,-4000.0,0.0,500.0,300.0
2020-07-15,2020,7,197,5.5,170.0,28.41,0.2518,0.008,3.85,0.291,0.0225,61.7,0.472,0.7356,142.5,skipjack,0.17817917560280216,-4000.0,0.0,500.0,300.0
2020-07-15,2020,7,197,14.0,149.0,26.78,0.2418,0.0105,2.76,0.221,0.0364,146.9,0.309,0.8069,94.3,skipjack,0.6065254744476954,-2848.885498046875,4.325674057006836,154.7679901123047,300.0
2020-08-15,2020,8,228,12.0,150.0,27.09,0.1939,0.0216,2.68,0.259,0.0559,109.8,0.304,0.7364,110.2,skipjack,0.15467775311700446,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2020-08-15,2020,8,228,8.0,158.0,27.81,0.1939,0.0216,2.49,0.299,0.0387,85.4,0.295,0.7054,127.8,skipjack,0.8807874982720973,-4000.0,0.0,500.0,300.0
2020-08-15,2020,8,228,6.0,166.0,28.11,0.2339,0.0145,3.9,0.295,0.0081,70.9,0.471,0.7378,140.1,skipjack,0.3954634653934027,-4000.0,0.0,500.0,300.0
2020-08-15,2020,8,228,16.0,146.0,26.0,0.2739,0.0034,4.42,0.179,0.0305,165.6,0.472,0.85,90.5,skipjack,0.18945863827993334,-3696.569580078125,2.6439831256866455,241.42852783203125,300.0
2020-09-15,2020,9,259,10.0,155.0,27.61,0.1509,0.035,2.56,0.287,0.0316,83.6,0.3,0.6462,104.6,skipjack,0.33616640815797943,-4000.0,0.0,500.0,300.0
2020-09-15,2020,9,259,7.0,163.0,28.18,0.2109,0.0296,3.91,0.299,0.0296,74.0,0.474,0.7069,120.3,skipjack,0.9865425958680365,-4000.0,0.0,500.0,300.0
2020-09-15,2020,9,259,5.5,171.0,28.39,0.4409,0.023,3.85,0.291,0.0282,92.7,0.472,0.8438,132.5,skipjack,0.9401217640446501,-4000.0,0.0,500.0,300.0
2020-09-15,2020,9,259,15.0,148.0,26.56,0.2509,0.0204,4.32,0.2,0.0451,132.5,0.476,0.8217,80.2,skipjack,0.9315540563340173,-1200.0,0.0,0.0,300.0
2020-10-15,2020,10,289,12.0,152.0,27.55,0.1902,0.0476,2.61,0.259,0.0322,107.8,0.304,0.713,97.3,skipjack,0.9014110937400958,-3999.958251953125,0.0076246121898293495,500.0,300.0
2020-10-15,2020,10,289,8.0,160.0,28.56,0.1902,0.0476,3.88,0.299,0.0192,82.7,0.48,0.6548,112.8,skipjack,0.7862736388909154,-4000.0,0.0,500.0,300.0
2020-10-15,2020,10,289,6.0,168.0,29.0,0.2302,0.0405,3.77,0.295,0.0228,74.3,0.478,0.6683,124.5,skipjack,0.37966129977026786,-4000.0,0.0,500.0,300.0
2020-10-15,2020,10,289,14.0,149.0,27.02,0.2302,0.0405,2.73,0.221,0.0503,171.3,0.309,0.7865,76.8,skipjack,0.5930341742342077,-2848.885498046875,4.325674057006836,154.7679901123047,300.0
2020-11-15,2020,11,320,10.0,154.0,28.71,0.15,0.065,2.39,0.287,0.0174,154.4,0.299,0.5854,90.5,skipjack,0.9992041421088721,-4000.0,0.0,500.0,300.0
2020-11-15,2020,11,320,7.0,162.0,29.66,0.21,0.0596,3.69,0.299,0.0263,48.6,0.486,0.5912,106.2,skipjack,0.18318003589099285,-4000.0,0.0,500.0,300.0
2020-11-15,2020,11,320,5.5,170.0,30.07,0.24,0.053,3.6,0.291,0.0093,64.4,0.486,0.5807,117.8,skipjack,0.9596604768122206,-4000.0,0.0,500.0,300.0
2020-11-15,2020,11,320,16.0,146.0,26.65,0.27,0.0444,4.32,0.179,0.0455,164.2,0.479,0.8391,72.3,skipjack,0.33815063572691073,-3696.569580078125,2.6439831256866455,241.42852783203125,300.0
2020-12-15,2020,12,350,11.0,152.0,28.92,0.17,0.0754,2.38,0.274,0.0595,111.0,0.301,0.6015,84.2,skipjack,0.40742302668721797,-3999.998046875,0.001904190517961979,500.0,300.0
2020-12-15,2020,12,350,8.0,160.0,30.11,0.19,0.0735,3.64,0.299,0.0115,45.6,0.493,0.5299,100.5,skipjack,0.6539020255446293,-4000.0,0.0,500.0,300.0
2020-12-15,2020,12,350,6.0,168.0,30.85,0.23,0.0664,3.49,0.295,0.0155,74.9,0.492,0.4967,110.3,skipjack,0.3998818877799182,-4000.0,0.0,500.0,300.0
2020-12-15,2020,12,350,14.0,149.0,27.67,0.23,0.0664,2.63,0.221,0.0543,117.3,0.309,0.7589,70.1,skipjack,0.5916762470085971,-2848.885498046875,4.325674057006836,154.7679901123047,300.0
2021-01-15,2021,1,15,10.0,155.0,29.78,0.1618,0.08,2.23,0.287,0.0217,107.7,0.296,0.5243,89.3,skipjack,0.6082460836664065,-4000.0,0.0,500.0,300.0
2021-01-15,2021,1,15,7.0,163.0,31.12,0.2218,0.0746,3.47,0.299,0.0112,68.8,0.497,0.4643,106.5,skipjack,0.6071780167204982,-4000.0,0.0,500.0,300.0
2021-01-15,2021,1,15,5.5,171.0,31.73,0.4518,0.068,3.35,0.291,0.0206,31.9,0.496,0.4873,114.2,skipjack,0.8801028006918051,-4000.0,0.0,500.0,300.0
2021-02-15,2021,2,46,12.0,150.0,28.99,0.2164,0.0735,2.39,0.259,0.0572,135.3,0.303,0.6551,94.8,skipjack,0.5035366671557748,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2021-02-15,2021,2,46,8.0,158.0,30.91,0.2164,0.0735,2.02,0.299,0.0308,97.0,0.286,0.4801,112.1,skipjack,0.9002482226858898,-4000.0,0.0,500.0,300.0
2021-02-15,2021,2,46,6.0,166.0,31.81,0.2564,0.0664,3.35,0.295,0.0062,39.0,0.498,0.4185,120.5,skipjack,0.23841180624253794,-4000.0,0.0,500.0,300.0
2021-03-15,2021,3,74,10.0,154.0,29.79,0.1926,0.065,2.23,0.287,0.0252,110.3,0.296,0.5614,92.5,skipjack,0.3904584181676971,-4000.0,0.0,500.0,300.0
2021-03-15,2021,3,74,7.0,162.0,31.13,0.2526,0.0596,3.47,0.299,0.0252,142.8,0.497,0.4839,109.8,skipjack,0.2855963680591752,-4000.0,0.0,500.0,300.0
2021-03-15,2021,3,74,5.5,170.0,31.74,0.2826,0.053,3.35,0.291,0.0257,77.5,0.496,0.4378,122.3,skipjack,0.8444044140886436,-4000.0,0.0,500.0,300.0
2021-04-15,2021,4,105,11.0,152.0,28.92,0.22,0.0494,2.38,0.274,0.0691,125.5,0.301,0.6641,99.6,skipjack,0.3199385085185217,-3999.998046875,0.001904190517961979,500.0,300.0
2021-04-15,2021,4,105,8.0,160.0,30.11,0.24,0.0476,3.64,0.299,0.0168,91.1,0.493,0.5768,117.2,skipjack,0.2660230256856515,-4000.0,0.0,500.0,300.0
2021-04-15,2021,4,105,6.0,168.0,30.85,0.28,0.0405,3.49,0.295,0.0123,53.0,0.492,0.5291,129.5,skipjack,0.12234977100012638,-4000.0,0.0,500.0,300.0
2021-05-15,2021,5,135,10.0,155.0,28.7,0.1926,0.035,2.4,0.287,0.0151,101.6,0.299,0.6487,102.8,skipjack,0.9779034646422018,-4000.0,0.0,500.0,300.0
2021-05-15,2021,5,135,7.0,163.0,29.65,0.2526,0.0296,3.69,0.299,0.0431,28.4,0.486,0.6316,120.5,skipjack,0.2845171530861327,-4000.0,0.0,500.0,300.0
2021-05-15,2021,5,135,5.5,171.0,30.06,0.4826,0.023,3.6,0.291,0.0269,22.5,0.486,0.6862,132.8,skipjack,0.907543836077999,-4000.0,0.0,500.0,300.0
2021-06-15,2021,6,166,12.0,150.0,27.56,0.2164,0.0216,2.61,0.259,0.0406,145.9,0.304,0.7478,109.5,skipjack,0.3094541300949728,-3991.332275390625,0.3161278963088989,397.5273742675781,300.0
2021-06-15,2021,6,166,8.0,158.0,28.59,0.2164,0.0216,2.37,0.299,0.0206,54.4,0.294,0.6854,126.8,skipjack,0.849136772911647,-4000.0,0.0,500.0,300.0
2021-06-15,2021,6,166,6.0,166.0,29.03,0.2564,0.0145,3.77,0.295,0.0128,71.4,0.479,0.6903,139.2,skipjack,0.4867690398441592,-4000.0,0.0,500.0,300.0
2021-07-15,2021,7,196,10.0,154.0,27.62,0.1618,0.02,2.56,0.287,0.0127,104.3,0.3,0.6651,114.8,skipjack,0.42019913477714477,-4000.0,0.0,500.0,300.0
2021-07-15,2021,7,196,7.0,162.0,28.19,0.2218,0.0146,3.91,0.299,0.0205,52.7,0.474,0.719,132.4,skipjack,0.7993683894748602,-4000.0,0.0,500.0,300.0
2021-07-15,2021,7,196,5.5,170.0,28.41,0.2518,0.008,3.85,0.291,0.0414,67.4,0.472,0.7356,144.6,skipjack,0.4795107547109576,-4000.0,0.0,500.0,300.0
2021-08-15,2021,8,227,11.0,152.0,27.27,0.1739,0.0234,2.63,0.274,0.0095,116.2,0.302,0.6992,112.3,skipjack,0.8899187833677297,-3999.998046875,0.001904190517961979,500.0,300.0
2021-08-15,2021,8,227,8.0,160.0,27.79,0.1939,0.0216,3.99,0.299,0.0134,93.0,0.473,0.7067,129.5,skipjack,0.9442466664459673,-4000.0,0.0,500.0,300.0
2021-08-15,2021,8,227,6.0,168.0,28.08,0.2339,0.0145,3.91,0.295,0.0121,55.5,0.47,0.7396,141.8,skipjack,0.5299686288546956,-4000.0,0.0,500.0,300.0
2021-09-15,2021,9,258,10.0,155.0,27.61,0.1509,0.035,2.56,0.287,0.025,117.3,0.3,0.6462,106.2,skipjack,0.9995881350801862,-4000.0,0.0,500.0,300.0
2021-09-15,2021,9,258,7.0,163.0,28.18,0.2109,0.0296,3.91,0.299,0.008,59.1,0.474,0.7069,122.5,skipjack,0.9838351387923849,-4000.0,0.0,500.0,300.0
